Transect,Recipient,Plant_ID,F?,2022-04-09,2022-04-21,2022-05-03,2022-05-13,2022-05-25,2022-06-08,,,,LEAF,flr_P,Recipient,Plant_ID,F?,2022-04-09,2022-04-21,2022-05-03,2022-05-13,2022-05-25,2022-06-08,2022-06-22,,,LEAF,flr_P
5,AC_97,5,,,2022-04-22,2022-05-03,2022-05-13,,,,,,2022-06-08,,AC_97,10,,,2022-04-22,2022-05-03,2022-05-13,,,,,,,
5,AC_213,1,,,2022-04-22,,2022-05-13,,,,,,,,AC_213,6,,,,,,,,,,,,
5,AC_213,2,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,2022-04-09,AC_213,7,,,,,,,,,,,,
5,AC_213,3,,,,,,,,,,,,,AC_213,8,,,,,,,,,,,,
5,AC_213,4,F,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,2022-04-09,AC_213,9,,,,,,,,,,,,
5,AC_213,5,,,2022-04-22,2022-05-03,2022-05-13,,,,,,,,AC_213,10,,,,,,,,,,,2022-06-08,
5,AC_128,1,F,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,2022-04-09,AC_128,6,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,
5,AC_128,2,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,,AC_128,7,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,2022-06-08,
5,AC_128,3,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,,AC_128,8,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,
5,AC_128,4,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,2022-04-09,AC_128,9,,,,,,,,,,,,
5,AC_128,5,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,,AC_128,10,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,
5,AC_17,1,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,2022-04-09,AC_17,6,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,
5,AC_17,2,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,2022-04-09,AC_17,7,,,2022-04-22,2022-05-03,2022-05-13,,,,,,,
5,AC_17,3,F,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,,AC_17,8,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,
5,AC_17,4,,,,,,,,,,,,,AC_17,9,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,
5,AC_17,5,,,,,,,,,,,,,AC_17,10,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,2022-06-08,
5,AC_122,1,,,,,,,,,,,,,AC_122,6,F,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,2022-04-09
5,AC_122,2,,,2022-04-22,2022-05-03,2022-05-13,,,,,,,,AC_122,7,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,2022-04-09
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,AC_122,3,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,2022-06-08,,AC_122,8,,,,,,,,,,,,
5,AC_122,4,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,,AC_122,9,,2022-04-09,2022-04-22,2022-05-03,,,,,,,,
5,AC_122,5,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,,AC_122,10,,,,,,,,,,,,
5,AC_217,1,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,,AC_217,6,,,2022-04-22,2022-05-03,2022-05-13,,,,,,,
5,AC_217,2,F,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,2022-04-09,AC_217,7,,,2022-04-22,2022-05-03,2022-05-13,,,,,,,
5,AC_217,3,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,,AC_217,8,F,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,2022-04-09
5,AC_217,4,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,,AC_217,9,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,2022-06-08,
5,AC_217,5,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,2022-06-08,,AC_217,10,F,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,2022-04-09
5,AC_147,1,,,,,,,,,,,,,AC_147,6,,2022-04-09,2022-04-22,2022-05-03,,,,,,,,2022-04-09
5,AC_147,2,,,,,,,,,,,,,AC_147,7,F,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,4/9 & 4/22
5,AC_147,3,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,,AC_147,8,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,
5,AC_147,4,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,2022-06-08,,AC_147,9,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,
5,AC_147,5,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,,AC_147,10,,,,,,,,,,,,
5,AC_212,1,,,,,,,,,,,,,AC_212,6,,,2022-04-22,2022-05-03,2022-05-13,,,,,,,
5,AC_212,2,,,,,2022-05-13,,,,,,,,AC_212,7,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,2022-04-09
5,AC_212,3,,,,,,,,,,,,,AC_212,8,,,,,,,,,,,,
5,AC_212,4,,,,,,,,,,,,,AC_212,9,F,,2022-04-22,,,,,,,,,2022-04-22
5,AC_212,5,,,,,,,,,,,,,AC_212,10,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,
5,AC_86,1,,,,,,,,,,,,,AC_86,6,,,,,,,,,,,,
5,AC_86,2,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,,AC_86,7,,2022-04-09,2022-04-22,,,,,,,,,
5,AC_86,3,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,2022-04-09,AC_86,8,,,,,,,,,,,,
5,AC_86,4,F,,2022-04-22,2022-05-03,,,,,,,,2022-04-22,AC_86,9,,,2022-04-22,2022-05-03,,,,,,,,
5,AC_86,5,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,2022-06-08,,AC_86,10,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,
5,AC_123,1,,,,,,,,,,,,,AC_123,6,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,
5,AC_123,2,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,,AC_123,7,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,
5,AC_123,3,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,,AC_123,8,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,2022-04-09
5,AC_123,4,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,2022-06-08,,AC_123,9,,,2022-04-22,,,,,,,,,
5,AC_123,5,,,2022-04-22,2022-05-03,2022-05-13,,,,,,,,AC_123,10,F,2022-04-09,2022-04-22,2022-05-03,,,,,,,,2022-04-09
5,AC_172,1,,2022-04-09,,2022-05-03,2022-05-13,,,,,,,,AC_172,6,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,2022-04-09
5,AC_172,2,,,,,,,,,,,,,AC_172,7,F,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,2022-04-09
5,AC_172,3,,,2022-04-22,2022-05-03,2022-05-13,,,,,,,,AC_172,8,,,2022-04-22,2022-05-03,2022-05-13,,,,,,,
5,AC_172,4,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,2022-06-08,,AC_172,9,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,
5,AC_172,5,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,,AC_172,10,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,
5,AC_200,1,,,,,,,,,,,,,AC_200,6,F,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,2022-04-09
5,AC_200,2,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,2022-06-08,,AC_200,7,,,,,,,,,,,,
5,AC_200,3,,,2022-04-22,,,,,,,,,,AC_200,8,,,,,,,,,,,,
5,AC_200,4,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,,AC_200,9,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,
5,AC_200,5,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,2022-04-09,AC_200,10,,,,,,,,,,,,
5,AC_136,1,,,2022-04-22,2022-05-03,2022-05-13,,,,,,2022-06-08,,AC_136,6,,,2022-04-22,2022-05-03,,,,,,,,
5,AC_136,2,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,2022-04-09,AC_136,7,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,
5,AC_136,3,F,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,2022-04-09,AC_136,8,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,
5,AC_136,4,,,2022-04-22,2022-05-03,,,,,,,,,AC_136,9,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,
5,AC_136,5,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,,AC_136,10,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,
5,AC_54,1,,,,,,,,,,,,,AC_54,6,F,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,2022-04-09
5,AC_54,2,,,2022-04-22,2022-05-03,2022-05-13,,,,,,,,AC_54,7,,,2022-04-22,,,,,,,,,
5,AC_54,3,,,,,,,,,,,,,AC_54,8,,2022-04-09,,2022-05-03,2022-05-13,,,,,,,
5,AC_54,4,,,,,,,,,,,,,AC_54,9,,,,2022-05-03,,,,,,,,
5,AC_54,5,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,2022-06-08,2022-04-09,AC_54,10,,,,,,,,,,,,
5,AC_96,1,F,,2022-04-22,2022-05-03,,,,,,,,,AC_96,6,,,,,,,,,,,,
5,AC_96,2,,2022-04-09,2022-04-22,2022-05-03,,,,,,,,2022-04-09,AC_96,7,,,,,,,,,,,,
5,AC_96,3,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,2022-06-08,,,,2022-06-08,,AC_96,8,,,,,,,,,,,,
5,AC_96,4,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,,AC_96,9,,,,,,,,,,,,
5,AC_96,5,,,,,,,,,,,,,AC_96,10,,,,2022-05-03,,,,,,,,
5,AC_192,1,,,,,,,,,,,,,AC_192,6,,,,,,,,,,,,
5,AC_192,2,F,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,2022-04-09,AC_192,7,,,,,,,,,,,,
5,AC_192,3,,,,,,,,,,,,,AC_192,8,,,,,,,,,,,,
5,AC_192,4,,,,,,,,,,,,,AC_192,9,,2022-04-09,2022-04-22,2022-05-03,,,,,,,2022-06-08,2022-04-09
5,AC_192,5,,,,,,,,,,,,,AC_192,10,,,,,,,,,,,,
5,AC_111,1,,,2022-04-22,2022-05-03,2022-05-13,,,,,,,,AC_111,6,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,2022-06-08,
5,AC_111,2,,,2022-04-22,2022-05-03,,,,,,,,,AC_111,7,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,2022-04-09
5,AC_111,3,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,,AC_111,8,F,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,2022-04-09
5,AC_111,4,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,,AC_111,9,F,,2022-04-22,2022-05-03,2022-05-13,,,,,,,2022-04-22
5,AC_111,5,,,2022-04-22,2022-05-03,2022-05-13,,,,,,2022-06-08,,AC_111,10,F,,,2022-05-03,2022-05-13,,,,,,,
5,AC_218,1,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,2022-06-08,,AC_218,6,F,2022-04-09,2022-04-22,2022-05-03,,,,,,,,2022-04-09
5,AC_218,2,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,,AC_218,7,,,,,,,,,,,,
5,AC_218,3,,,,,,,,,,,,,AC_218,8,,,2022-04-22,2022-05-03,,,,,,,,
5,AC_218,4,F,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,2022-06-08,2022-04-09,AC_218,9,,,2022-04-22,2022-05-03,2022-05-13,,,,,,,
5,AC_218,5,F,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,2022-04-09,AC_218,10,,,,2022-05-03,2022-05-13,,,,,,,
5,AC_100,1,,,,,,,,,,,,,AC_100,6,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,
5,AC_100,2,,,2022-04-22,2022-05-03,2022-05-13,,,,,,,,AC_100,7,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,
5,AC_100,3,,,,,,,,,,,,,AC_100,8,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,
5,AC_100,4,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,2022-06-08,,AC_100,9,F,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,2022-04-09
5,AC_100,5,,,2022-04-22,2022-05-03,2022-05-13,,,,,,,,AC_100,10,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,2022-04-09
6,AC_52,1,,,,2022-05-03,2022-05-13,,,,,,,,AC_52,6,F,,,2022-05-03,2022-05-13,,,,,,,2022-05-03
6,AC_52,2,,,,,2022-05-13,,,,,,,,AC_52,7,,,,2022-05-03,2022-05-13,2022-05-24,,,,,,
6,AC_52,3,,,,2022-05-03,2022-05-13,,,,,,,,AC_52,8,,,,,2022-05-13,2022-05-24,,,,,,
6,AC_52,4,,,,2022-05-03,2022-05-13,,,,,,2022-05-13,,AC_52,9,,,,,,,,,,,,
6,AC_52,5,,,,,,2022-05-24,,,,,,,AC_52,10,,,,2022-05-03,2022-05-13,,,,,,,
6,AC_94,1,,,,,,,,,,,,,AC_94,6,,,,,,,,,,,,
6,AC_94,2,,,,2022-05-03,2022-05-13,,,,,,,,AC_94,7,,,,2022-05-03,2022-05-13,2022-05-24,,,,,,
6,AC_94,3,,,,2022-05-03,2022-05-13,2022-05-24,,,,,2022-05-13,,AC_94,8,,,,,,,,,,,,
6,AC_94,4,,,,2022-05-03,2022-05-13,,,,,,,,AC_94,9,,,,,,,,,,,,
6,AC_94,5,F,,,2022-05-03,2022-05-13,,,,,,,2022-05-03,AC_94,10,,,,,,,,,,,,
6,AC_120,1,,,,,,,,,,,,,AC_120,6,,,,2022-05-03,2022-05-13,,,,,,2022-05-13,
6,AC_120,2,,,,,2022-05-13,,,,,,,,AC_120,7,,,,2022-05-03,2022-05-13,,,,,,,
6,AC_120,3,,,,2022-05-03,2022-05-13,2022-05-24,,,,,,,AC_120,8,,,,,,,,,,,,
6,AC_120,4,F,,,2022-05-03,2022-05-13,2022-05-24,,,,,,2022-05-03,AC_120,9,,,,2022-05-03,2022-05-13,,,,,,,
6,AC_120,5,,,,,2022-05-13,,,,,,,,AC_120,10,,,,2022-05-03,2022-05-13,,,,,,,
6,AC_190,1,,,,,,,,,,,,,AC_190,6,,,,,2022-05-13,,,,,,,
6,AC_190,2,,,,2022-05-03,2022-05-13,2022-05-24,,,,,2022-05-13,,AC_190,7,F,,,2022-05-03,2022-05-13,,,,,,,2022-05-03
6,AC_190,3,F,,,2022-05-03,2022-05-13,,,,,,,2022-05-03,AC_190,8,,,,2022-05-03,2022-05-13,,,,,,,
6,AC_190,4,,,,2022-05-03,2022-05-13,,,,,,,,AC_190,9,F,,,2022-05-03,2022-05-13,,,,,,,
6,AC_190,5,,,,,,,,,,,,,AC_190,10,,,,,2022-05-13,,,,,,,
6,AC_208,1,F,,,2022-05-03,2022-05-13,,,,,,,2022-05-03,AC_208,6,,,,2022-05-03,2022-05-13,2022-05-24,,,,,,
6,AC_208,2,,,,,,,,,,,,,AC_208,7,,,,,2022-05-13,,,,,,2022-05-13,
6,AC_208,3,,,,,,,,,,,,,AC_208,8,F,,,2022-05-03,2022-05-13,2022-05-24,,,,,,2022-05-03
6,AC_208,4,F,,,2022-05-03,2022-05-13,,,,,,,,AC_208,9,,,,2022-05-03,2022-05-13,,,,,,,
6,AC_208,5,,,,2022-05-03,2022-05-13,,,,,,,,AC_208,10,,,,,,,,,,,,
6,AC_95,1,,,,2022-05-03,,,,,,,,,AC_95,6,F,,,2022-05-03,2022-05-13,,,,,,,2022-05-03
6,AC_95,2,,,,2022-05-03,2022-05-13,,,,,,,,AC_95,7,,,2022-04-21,2022-05-03,2022-05-13,,,,,,,2022-04-21
6,AC_95,3,,,,2022-05-03,2022-05-13,,,,,,,,AC_95,8,,,2022-04-21,,2022-05-13,,,,,,,2022-04-21
6,AC_95,4,,,,2022-05-03,2022-05-13,,,,,,,,AC_95,9,,,,2022-05-03,2022-05-13,,,,,,2022-05-13,
6,AC_95,5,,,,2022-05-03,2022-05-13,,,,,,,,AC_95,10,,,,,,,,,,,,
6,AC_189,1,,,,,,,,,,,,,AC_189,6,,,2022-04-21,,2022-05-13,2022-05-24,,,,,,2022-04-21
6,AC_189,2,,,,,2022-05-13,,,,,,,,AC_189,7,,,,,,,,,,,,
6,AC_189,3,,,2022-04-21,2022-05-03,2022-05-13,,,,,,2022-05-13,2022-04-21,AC_189,8,,,,,2022-05-13,,,,,,,
6,AC_189,4,F,,,2022-05-03,,,,,,,,2022-05-03,AC_189,9,,,,,,,,,,,,
6,AC_189,5,F,,,2022-05-03,2022-05-13,,,,,,,2022-05-03,AC_189,10,F,,2022-04-21,2022-05-03,2022-05-13,,,,,,,2022-04-21
6,AC_199,1,,,,2022-05-03,2022-05-13,,,,,,,,AC_199,6,,,2022-04-21,2022-05-03,2022-05-13,,,,,,,2022-04-21
6,AC_199,2,,,,2022-05-03,2022-05-13,,,,,,,,AC_199,7,,,2022-04-21,2022-05-03,2022-05-13,,,,,,,2022-04-21
6,AC_199,3,,,,2022-05-03,,,,,,,,,AC_199,8,,,,,2022-05-13,,,,,,,
6,AC_199,4,,,,2022-05-03,2022-05-13,,,,,,,,AC_199,9,,,,,,,,,,,,
6,AC_199,5,F,,,2022-05-03,2022-05-13,,,,,,,2022-05-03,AC_199,10,,,2022-04-21,2022-05-03,2022-05-13,,,,,,2022-05-13,2022-04-21
6,AC_195,1,F,,2022-04-21,2022-05-03,2022-05-13,,,,,,,2022-04-21,AC_195,6,,,,,,,,,,,,
6,AC_195,2,,,,,,,,,,,,,AC_195,7,,,,,,,,,,,,
6,AC_195,3,,,,,,,,,,,,,AC_195,8,,,2022-04-21,2022-05-03,2022-05-13,,,,,,2022-05-13,
6,AC_195,4,,,2022-04-21,2022-05-03,2022-05-13,,,,,,,2022-04-21,AC_195,9,,,,,,,,,,,,
6,AC_195,5,,,,2022-05-03,2022-05-13,,,,,,,,AC_195,10,,,,,,,,,,,,
6,AC_142,1,,,,2022-05-03,,,,,,,,,AC_142,6,,,,2022-05-03,2022-05-13,,,,,,,
6,AC_142,2,F,,,2022-05-03,,,,,,,,2022-05-03,AC_142,7,,,2022-04-21,,,,,,,,,
6,AC_142,3,,,,2022-05-03,2022-05-13,,,,,,,,AC_142,8,,,,,2022-05-13,,,,,,,
6,AC_142,4,,,,2022-05-03,2022-05-13,,,,,,,,AC_142,9,,,2022-04-21,2022-05-03,,,,,,,,
6,AC_142,5,,,,2022-05-03,2022-05-13,,,,,,2022-05-13,,AC_142,10,,,2022-04-21,,,,,,,,,
6,AC_15,1,,,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_15,6,,,,2022-05-03,2022-05-13,,,,,,2022-05-13,
6,AC_15,2,,,2022-04-21,2022-05-03,2022-05-13,2022-05-24,,,,,,,AC_15,7,,,,2022-05-03,2022-05-13,2022-05-24,,,,,,
6,AC_15,3,,,2022-04-21,2022-05-03,2022-05-13,2022-05-24,,,,,2022-05-13,2022-04-21,AC_15,8,,,,2022-05-03,2022-05-13,,,,,,,
6,AC_15,4,F,,,2022-05-03,2022-05-13,,,,,,2022-05-13,,AC_15,9,,,,2022-05-03,2022-05-13,,,,,,,
6,AC_15,5,,,,2022-05-03,2022-05-13,,,,,,,,AC_15,10,,,,2022-05-03,2022-05-13,,,,,,,
6,AC_38,1,,,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_38,6,,,2022-04-21,2022-05-03,2022-05-13,,,,,,2022-05-13,
6,AC_38,2,,,2022-04-21,2022-05-03,2022-05-13,2022-05-24,,,,,,,AC_38,7,,,2022-04-21,2022-05-03,2022-05-13,,,,,,,
6,AC_38,3,,,,2022-05-03,2022-05-13,,,,,,,,AC_38,8,,,,2022-05-03,2022-05-13,,,,,,,
6,AC_38,4,,,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_38,9,,,,,,,,,,,,
6,AC_38,5,F,,2022-04-21,2022-05-03,2022-05-13,,,,,,,2022-04-21,AC_38,10,,,2022-04-21,2022-05-03,2022-05-13,,,,,,,
6,AC_168,1,,,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_168,6,,,2022-04-21,,,,,,,,,
6,AC_168,2,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_168,7,,,,,,,,,,,,
6,AC_168,3,F,,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_168,8,,,2022-04-21,2022-05-03,2022-05-13,,,,,,,
6,AC_168,4,,,,,,,,,,,,,AC_168,9,,,,,,,,,,,,
6,AC_168,5,,,,2022-05-03,,,,,,,,,AC_168,10,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,2022-05-13,2022-04-09
6,AC_81,1,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,2022-04-09,AC_81,6,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,
6,AC_81,2,F,,2022-04-21,2022-05-03,2022-05-13,,,,,,,2022-04-21,AC_81,7,F,,2022-04-21,2022-05-03,2022-05-13,,,,,,,2022-04-21
6,AC_81,3,,,,,,,,,,,,,AC_81,8,F,,2022-04-21,2022-05-03,2022-05-13,,,,,,,2022-04-21
6,AC_81,4,,,2022-04-21,2022-05-03,2022-05-13,,,,,,2022-05-13,,AC_81,9,,,2022-04-21,2022-05-03,2022-05-13,,,,,,,
6,AC_81,5,,,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_81,10,,,2022-04-21,2022-05-03,2022-05-13,,,,,,,
6,AC_51,1,,2022-04-09,2022-04-21,2022-05-03,,,,,,,,2022-04-09,AC_51,6,,,2022-04-21,,2022-05-13,,,,,,,
6,AC_51,2,,,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_51,7,,,2022-04-21,,,,,,,,,
6,AC_51,3,F,,2022-04-21,2022-05-03,,,,,,,,2022-04-21,AC_51,8,,,2022-04-21,,,,,,,,,
6,AC_51,4,,,,,,,,,,,,,AC_51,9,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,2022-05-13,
6,AC_51,5,,,,,,,,,,,,,AC_51,10,,,,,,,,,,,,
6,AC_205,1,,,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_205,6,,,2022-04-21,2022-05-03,2022-05-13,,,,,,2022-05-13,
6,AC_205,2,,,2022-04-21,,,,,,,,,,AC_205,7,,,,,,,,,,,,
6,AC_205,3,,,,2022-05-03,,,,,,,,,AC_205,8,,,2022-04-21,,,,,,,,,
6,AC_205,4,,,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_205,9,,,,,,,,,,,,
6,AC_205,5,F,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,2022-04-09,AC_205,10,,,,,,,,,,,,
6,AC_66,1,,,2022-04-21,,2022-05-13,,,,,,,,AC_66,6,F,,2022-04-21,2022-05-03,,,,,,,,2022-04-21
6,AC_66,2,,,2022-04-21,,,,,,,,,,AC_66,7,,,2022-04-21,2022-05-03,,,,,,,,
6,AC_66,3,,,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_66,8,,,2022-04-21,2022-05-03,2022-05-13,,,,,,,
6,AC_66,4,,,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_66,9,,,,2022-05-03,,,,,,,,
6,AC_66,5,,,2022-04-21,2022-05-03,2022-05-13,,,,,,2022-05-13,,AC_66,10,,,2022-04-21,,,,,,,,,
6,AC_181,1,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,2022-05-13,,AC_181,6,,,2022-04-21,,,,,,,,,
6,AC_181,2,,,2022-04-21,,,,,,,,,,AC_181,7,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,2022-04-09
6,AC_181,3,,,2022-04-21,2022-05-03,,,,,,,,,AC_181,8,,,2022-04-21,,,,,,,,,
6,AC_181,4,F,,2022-04-21,2022-05-03,,,,,,,,2022-04-21,AC_181,9,,,,,,,,,,,,
6,AC_181,5,,,2022-04-21,,,,,,,,,,AC_181,10,,,,2022-05-03,,,,,,,,
6,AC_193,1,,,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_193,6,,,2022-04-21,2022-05-03,,,,,,,2022-05-13,
6,AC_193,2,,,,,,,,,,,,,AC_193,7,,,,,,,,,,,,
6,AC_193,3,,,2022-04-21,2022-05-03,,,,,,,,,AC_193,8,F,,2022-04-21,,,,,,,,,2022-04-21
6,AC_193,4,,,2022-04-21,,,,,,,,,,AC_193,9,,2022-04-09,2022-04-21,2022-05-03,,,,,,,,2022-04-09
6,AC_193,5,,,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_193,10,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,
6,AC_75,1,,,,,,2022-05-24,,,,,,,AC_75,6,,,2022-04-21,,,,,,,,,
6,AC_75,2,,,,,,,,,,,,,AC_75,7,,,2022-04-21,2022-05-03,,,,,,,,
6,AC_75,3,F,,2022-04-21,2022-05-03,,,,,,,,2022-04-21,AC_75,8,,2022-04-09,2022-04-21,2022-05-03,,,,,,,,
6,AC_75,4,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,2022-05-13,2022-04-09,AC_75,9,,2022-04-09,2022-04-21,,,,,,,,,
6,AC_75,5,,,2022-04-21,,,,,,,,,,AC_75,10,,2022-04-09,2022-04-21,2022-05-03,,,,,,,,
6,AC_74,1,,,,,,,,,,,,,AC_74,6,,,2022-04-21,2022-05-03,,,,,,,,
6,AC_74,2,,2022-04-09,2022-04-21,2022-05-03,,,,,,,,,AC_74,7,F,2022-04-09,2022-04-21,2022-05-03,,,,,,,,2022-04-09
6,AC_74,3,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_74,8,,2022-04-09,2022-04-21,,,,,,,,,
6,AC_74,4,,,2022-04-21,,,,,,,,,,AC_74,9,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,2022-05-13,
6,AC_74,5,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,2022-04-09,AC_74,10,,2022-04-09,2022-04-21,2022-05-03,,,,,,,,
