Block,Location,Recipient,Plant_ID,F?,25-Feb,3-Mar,11-Mar,17-Mar,25-Mar,1-Apr,9-Apr,22-Apr,28-Apr,4-May,12-May,19-May,25-May,SLA,flr_P,Recipient,Plant_ID,F?,25-Feb,3-Mar,11-Mar,17-Mar,25-Mar,1-Apr,9-Apr,22-Apr,28-Apr,4-May,12-May,19-May,25-May,SLA,flr_P
2,73,BB_216,2,,,,,,,,,,,,,,,,,BB_216,6,,,,,,,,,,,,,,,,
2,73,BB_216,3,,,,,,,,,,,,,,,,,BB_216,7,,,,,,2022-03-26,2022-04-02,,,,,,,,,2022-03-26
2,73,BB_216,4,F,,,,,,,,,,,,,,,,BB_216,8,,,,,,2022-03-26,,,,,,,,,,
2,74,BB_64,1,F,,,,2022-03-17,2022-03-26,2022-04-02,,,,,,,,,2022-03-17,BB_64,5,,,,,,,,,,,,,,,,
2,74,BB_64,2,,,,,,,,,,,,,,,,,BB_64,6,,,,,,,,,,,,,,,,
2,74,BB_64,3,,,,,,,,,,,,,,,,,BB_64,7,,,,,,,,,,,,,,,,
2,74,BB_64,4,,,,,,,,,,,,,,,,,BB_64,8,,,,,,,,,,,,,,,,
2,74,BB_40,1,,,,,,,,,,,,,,,,,BB_40,5,,,,,,,,,,,,,,,,
2,74,BB_40,2,,,,,,,,,,,,,,,,,BB_40,6,,,,,,,,,,,,,,,,
2,74,BB_40,3,,,,,,,,,,,,,,,,,BB_40,7,,,,,,,,,,,,,,,,
2,74,BB_40,4,,,,,,,,,dead 4/23,,,,,,,,BB_40,8,,,,,,,,,,,,,,,,
2,74,BB_157,1,,,,,,,,,,,,,,,,,BB_157,5,F,,,,,,2022-04-02,,,,,,,,,2022-04-02
2,74,BB_157,2,,,,,,,,,,,,,,,,,BB_157,6,,,,,,,,,,,,,,,,
2,74,BB_157,3,,,,,,,,,,,,,,,,,BB_157,7,,,,,,,,,,,,,,,,
2,74,BB_157,4,,,,,,,,,,,,,,,,,BB_157,8,,,,,,,,,,,,,,,,
2,75,BB_58,1,,,,,,,,,,,,,,,,,BB_58,5,,,,,,,,,,,,,,,,
2,75,BB_58,2,,,,,,,,,,,,,,,,,BB_58,6,,,,,,,,,,,,,,,,
2,75,BB_58,3,,,,,,,,,,,,,,,,,BB_58,7,,,,,,,,,,,,,,,,
2,75,BB_58,4,,,,,,,,,dead 4/23,,,,,,,,BB_58,8,,,,,,,,,,,,,,,,
2,75,BB_31,1,,,,,,,,,,,,,,,,,BB_31,5,,,,,,,,,,,,,,,,
2,75,BB_31,2,,,,,,,,,,,,,,,,,BB_31,6,,,,,,,,,,,,,,,,
2,75,BB_31,3,F,,,,2022-03-17,2022-03-26,,,,,,,,,,2022-03-17,BB_31,7,,,,,,,,,,,,,,,,
2,75,BB_31,4,,,,,,,,,,,,,,,,,BB_31,8,,,,,,,,,,,,,,,,
2,75,BB_95,1,,,,,,,,,,,,,,,,,BB_95,5,,,,,,,,,,,,,,,,
2,75,BB_95,2,,,,,,,,,,,,,,,,,BB_95,6,F,,,,,,,,2022-04-23,2022-04-29,,,,,,2022-04-23
2,75,BB_95,3,,,,,,,,,,,,,,,,,BB_95,7,,,,,,,,,,,,,,,,
2,75,BB_95,4,,,,,,,,,,,,,,,,,BB_95,8,,,,,,,,,,,,,,,,
2,76,BB_85,1,,,,,,,,,,,,,,,,,BB_85,5,,,,,,,,,,,,,,,,
2,76,BB_85,2,,,,,,,,,,,,,,,,,BB_85,6,,,,,,,,,,,,,,,,
2,76,BB_85,3,,,,,,,,,,,,,,,,,BB_85,7,,,,,,,,,,,,,,,,
2,76,BB_85,4,,,,,,,,,,,,,,,,,BB_85,8,,,,,,,,,,,,,,,,
2,76,BB_161,1,,,,,,,,,,,,,,,,,BB_161,5,,,,,,,,,,,,,,,,
2,76,BB_161,2,F,,,,,,2022-04-02,2022-04-09,,,,,,,,2022-04-02,BB_161,6,,,,,,,,,,,,,,,,
2,76,BB_161,3,F,,,,,2022-03-26,2022-04-02,,,,,,,,,2022-03-26,BB_161,7,,,,,,,,,,,,,,,,
2,76,BB_161,4,,,,,,,,,,,,,,,,,BB_161,8,,,,,,,,,,,,,,,,
2,76,BB_53,1,,,,,,,,,,,,,,,,,BB_53,5,,,,,,,,,,,,,,,,
2,76,BB_53,2,,,,,,,,,,,,,,,,,BB_53,6,,,,,,,,,,,,,,,,
2,76,BB_53,3,,,,,,,,,,,,,,,,,BB_53,7,F,,,,,2022-03-26,,,,,,,,,,2022-03-26
2,76,BB_53,4,,,,,,,,,,,,,,,,,BB_53,8,,,,,,,,,,,,,,,,
2,77,BB_104,1,,,,,,,,,,,,,,,,,BB_104,5,,,,,,,,,,,,,,,,
2,77,BB_104,2,,,,,,,,,,,,,,,,,BB_104,6,,,,,,,,,,,,,,,,
2,77,BB_104,3,,,,,,,,,,,,,,,,,BB_104,7,,,,,,,,,,,,,,,,
2,77,BB_104,4,,,,,,,,,,,,,,,,,BB_104,8,F,,,,2022-03-17,2022-03-26,2022-04-02,2022-04-09,2022-04-23,2022-04-29,,,,,,2022-03-26
2,77,BB_32,1,F,,,,,,2022-04-02,,,,,,,,,2022-04-02,BB_32,5,F,,,,,,,,2022-04-23,,,,,,,
2,77,BB_32,2,,,,,,,,,,,,,,,,,BB_32,6,,,,,,,,,,,,,,,,
2,77,BB_32,3,,,,,,,,,,,,,,,,,BB_32,7,,,,,,,,,,,,,,,,
2,77,BB_32,4,,,,,,,,,,,,,,,,,BB_32,8,F,,,,,,2022-04-02,,,,,,,,,
2,77,BB_151,1,,,,,,2022-03-26,2022-04-02,,,,,,,,,,BB_151,5,,,,2022-03-11,,2022-03-26,2022-04-02,,,,,,,,,
2,77,BB_151,2,,,,,2022-03-17,2022-03-26,2022-04-02,,,,,,,,,,BB_151,6,F,,,,2022-03-17,2022-03-26,2022-04-02,,,,,,,,,2022-03-26
2,77,BB_151,3,,,,,,,,,,,,,,,,,BB_151,7,,,2022-03-04,,2022-03-17,2022-03-26,2022-04-02,,,,,,,,,2022-03-11
2,77,BB_151,4,,,,,,,,2022-04-09,,,,,,,,,BB_151,8,,,2022-03-04,,2022-03-17,2022-03-26,2022-04-02,,,,,,,,,
2,78,BB_209,1,,,,,,,,,,,,,,,,,BB_209,5,,,,2022-03-11,2022-03-17,2022-03-25,2022-04-02,,,,,,,,,2022-03-11
2,78,BB_209,2,,,,2022-03-11,2022-03-17,2022-03-25,2022-04-02,,,,,,,,,2022-03-11,BB_209,6,F,,,,,2022-03-25,2022-04-02,,,,,,,,,2022-04-02
2,78,BB_209,3,,,,,,,,,,,,,,,,,BB_209,7,,,,,,,,,,,,,,,,
2,78,BB_209,4,,,,,,,,,,,,,,,,,BB_209,8,,,,2022-03-11,2022-03-17,2022-03-25,2022-04-02,2022-04-09,,,,,,,,2022-03-17
2,78,BB_9,1,,,,,,,,,,,,,,,,,BB_9,5,,,,,,,,,,,,,,,,
2,78,BB_9,2,,,,,2022-03-17,2022-03-25,2022-04-02,,,,,,,,,2022-03-25,BB_9,6,,,,,,2022-03-25,2022-04-02,,,,,,,,,
2,78,BB_9,3,F,,,,,,,2022-04-09,,,,,,,,2022-04-09,BB_9,7,,,,,,,,,,,,,,,,
2,78,BB_9,4,,,,,,,,,,,,,,,,,BB_9,8,,,,,,,,,,,,,,,,
2,78,BB_18,1,,,,,,,,,,,,,,,,,BB_18,5,,,,,,,,,,,,,,,,
2,78,BB_18,2,,,,,,,,,,,,,,,,,BB_18,6,,,,,,,,,,,,,,,,
2,78,BB_18,3,,,,,,,,,,,,,,,,,BB_18,7,,,,,,,,,,,,,,,,
2,78,BB_18,4,,,,,,,,,dead 4/23,,,,,,,,BB_18,8,,,,,,,,,,,,,,,,
2,79,BB_76,1,,,,,,,,,,,,,,,,,BB_76,5,,,,,,2022-03-25,,,,,,,,,,
2,79,BB_76,2,,,,,,,,,,,,,,,,,BB_76,6,,,,,,,,,,,,,,,,
2,79,BB_76,3,,,,,,,,,,,,,,,,,BB_76,7,,,,,,,,,,,,,,,,
2,79,BB_76,4,,,,,,,,,,,,,,,,,BB_76,8,F,,,2022-03-11,2022-03-17,2022-03-25,2022-04-02,,,,,,,,,2022-03-11
2,79,BB_72,1,,,,,,,,,,,,,,,,,BB_72,5,,,,,,,,,,,,,,,,
2,79,BB_72,2,,,,,,,,,,,,,,,,,BB_72,6,F,,,,,,,,,,,,2022-05-19,,,2022-05-19
2,79,BB_72,3,,,,,,,,,,,,,,,,,BB_72,7,,,,,,,,,,,,,,,,
2,79,BB_72,4,,,,,,,,,,,,,,,,,BB_72,8,,,,,,,,,,,,,,,,
2,79,BB_105,1,F,,,,,2022-03-25,2022-04-02,,,,,,,,,2022-03-25,BB_105,5,,,,,,,2022-04-02,2022-04-09,,,,,,,,
2,79,BB_105,2,,,,,,,,,,,,,,,,,BB_105,6,,,,,,,,,,,,,,,,
2,79,BB_105,3,,,,,,,,,,,,,,,,,BB_105,7,,,,,,,,,,,,,,,,
2,79,BB_105,4,,,,,,,,,,,,,,,,,BB_105,8,,,,,,,,,,,,,,,,
2,80,BB_207,1,,,,,,,,,,,,,,,,,BB_207,5,,,,,,,2022-04-02,,,,,,,,,
2,80,BB_207,2,,,,,,,,,,,,,,,,,BB_207,6,,,,,,2022-03-25,2022-04-02,2022-04-09,,,,,,,,2022-03-25
2,80,BB_207,3,F,,,,,2022-03-25,2022-04-02,2022-04-09,2022-04-23,,,,,,,2022-04-02,BB_207,7,,,,2022-03-11,2022-03-17,2022-03-25,2022-04-02,2022-04-09,,,,,,,,2022-03-11
2,80,BB_207,4,,,,,,2022-03-25,2022-04-02,,,,,,,,,,BB_207,8,,,,,,2022-03-25,2022-04-02,2022-04-09,,,,,,,2022-05-19,
2,80,BB_19,1,,,,,2022-03-17,2022-03-25,2022-04-02,2022-04-09,,,,,,,,,BB_19,5,,,,,2022-03-17,2022-03-25,,,,,,,,,,
2,80,BB_19,2,,,,2022-03-11,2022-03-17,2022-03-25,2022-04-02,2022-04-09,,,,,,,,2022-03-11,BB_19,6,,,,2022-03-11,2022-03-17,2022-03-25,2022-04-02,2022-04-09,,,,,,,,2022-03-11
2,80,BB_19,3,,,,2022-03-11,2022-03-17,,2022-04-02,,,,,,,,,,BB_19,7,,,,,2022-03-17,2022-03-25,2022-04-02,2022-04-09,,,,,,,,
2,80,BB_19,4,,,,,2022-03-17,2022-03-25,2022-04-02,,,,,,,,,,BB_19,8,F,,,,2022-03-17,2022-03-25,2022-04-02,2022-04-09,2022-04-23,,,,,,,2022-03-17
2,80,BB_145,1,,,,,,2022-03-25,2022-04-02,,,,,,,,,,BB_145,5,,,,,,,,,,,,,,,,
2,80,BB_145,2,,,,,,2022-03-25,,,,,,,,,,,BB_145,6,,,,,,,,,,,,,,,,
2,80,BB_145,3,F,,,,,2022-03-25,2022-04-02,,,,,,,,,2022-04-02,BB_145,7,,,,2022-03-11,2022-03-17,2022-03-25,2022-04-02,2022-04-09,,,,,,,,2022-03-11
2,80,BB_145,4,,,,,,2022-03-25,2022-04-02,2022-04-09,,,,,,,,,BB_145,8,,,,2022-03-11,2022-03-17,2022-03-25,2022-04-02,2022-04-09,,,,,,,,2022-03-11
W1,80.5,BB_59,1,,,,,,,,,,,,,,,,,BB_59,5,,,,,,,,,,,,,,,,
W1,80.5,BB_59,2,F,,,,2022-03-17,2022-03-25,2022-04-02,2022-04-08,2022-04-23,,,,,,,2022-03-25,BB_59,6,,,,,,,,,,,,,,,,
W1,80.5,BB_59,3,,,,,,,,,,,,,,,,,BB_59,7,F,,,,,,,,,,,,,,,
W1,80.5,BB_59,4,,,,,,,,,,,,,,,,,BB_59,8,,,,,,,,,,,,,,,,
W1,80.5,BB_137,1,F,,,,,,,,,,,,,,,2022-05-04,BB_137,5,F,,,,,2022-03-25,2022-04-02,2022-04-08,2022-04-23,,,,,,,2022-03-25
W1,80.5,BB_137,2,F,,,,,,2022-04-02,,,,,,,,,2022-04-02,BB_137,6,,,,,,,,,,,,,,,,
W1,80.5,BB_137,3,,,,,,,,,,,,,,,,,BB_137,7,,,,,,,,,,,,,,,,
W1,80.5,BB_137,4,,,,,,,,,,,,,,,,,BB_137,8,,,,,,,,,,,,,,,,
W1,80.5,BB_102,1,,,,,,,,,,,,,,,,,BB_102,5,,,,,,,,,,,,,,,,
W1,80.5,BB_102,2,,,,,,,,,,,,,,,,,BB_102,6,F,,,,,,,2022-04-08,2022-04-23,2022-04-29,,,,,,2022-04-08
W1,80.5,BB_102,3,,,,,,,,,,,,,,,,,BB_102,7,,,,,,,2022-04-02,2022-04-08,,,,,,,2022-05-19,
W1,80.5,BB_102,4,F,,,,,,2022-04-02,2022-04-08,2022-04-23,,,,,2022-05-26,2022-05-19,2022-04-08,BB_102,8,F,,,,,2022-03-25,2022-04-02,2022-04-08,2022-04-23,2022-04-29,,2022-05-12,,,,2022-03-25
2,81,BB_113,1,,,,,,,,,,,,,,,,,BB_113,5,,,,,,,,,,,,,,,,
2,81,BB_113,2,,,,,,2022-03-25,2022-04-02,2022-04-08,,,,,,,,2022-03-25,BB_113,6,,,,,,,,,,,,,,,,
2,81,BB_113,3,F,,,,,,,,,,,,,,,,BB_113,7,,,,,,,,,,,,,,,,
2,81,BB_113,4,F,,,,,,,,2022-04-23,,,,,,,2022-04-23,BB_113,8,,,,,,,2022-04-02,,,,,,,,,
2,81,BB_3,1,,,,,,,,,,,,,,,,,BB_3,5,,,,,,,,,,,,,,,,
2,81,BB_3,2,,,,,,,,,,,,,,,,,BB_3,6,,,,,,,,,,,,,,,,
2,81,BB_3,3,,,,,,,,,,,,,,,,,BB_3,7,,,,,,,,,,,,,,,,
2,81,BB_3,4,,,,,,,,,,,,,,,,,BB_3,8,,,,,,,,,,,,,,,,
2,81,BB_159,1,,,,,,,,,dead 4/23,,,,,,,,BB_159,5,F,,,,,,2022-04-02,gone,,,,,,,,2022-04-02
2,81,BB_159,2,F,,,,,,,,2022-04-23,,,,,,,,BB_159,6,,,,,,,,,,,,,,,,
2,81,BB_159,3,,,,,,,,,,,,,,,,,BB_159,7,,,,,,,,,,,,,,,,
2,81,BB_159,4,,,,,,,,,,,,,,,,,BB_159,8,,,,,,,,,,,,,,,,
2,82,BB_131,1,,,,,,,,,,,,,,,,,BB_131,5,,,,,,,,,,,,,,,,
2,82,BB_131,2,,,,,,,,,,,,,,,,,BB_131,6,,,,,,,,,,,,,,,,
2,82,BB_131,3,,,,,,,,,,,,,,,,,BB_131,7,,,,2022-03-11,,,,,,,,,,,,2022-03-11
2,82,BB_131,4,,,,,,,,,,,,,,,,,BB_131,8,F,,,,2022-03-17,2022-03-25,,,,,,,,,,
2,82,BB_25,1,,,,2022-03-11,2022-03-17,2022-03-25,2022-04-02,,,,,,,,,2022-03-11,BB_25,5,,,,2022-03-11,2022-03-17,2022-03-25,2022-04-02,,,,,,,,,2022-03-11
2,82,BB_25,2,,,,2022-03-11,2022-03-17,,,,,,,,,,,,BB_25,6,,,,2022-03-11,2022-03-17,2022-03-25,,,,,,,,,,2022-03-11
2,82,BB_25,3,,,,,,,,,,,,,,,,,BB_25,7,,,,2022-03-11,2022-03-17,2022-03-25,2022-04-02,,,,,,,,,2022-03-11
2,82,BB_25,4,F,,,2022-03-11,2022-03-17,2022-03-25,2022-04-02,,,,,,,,,2022-03-11,BB_25,8,,,,2022-03-11,2022-03-17,,2022-04-02,,,,,,,,,2022-03-11
2,82,BB_166,1,,,,,,,,,,,,,,,,,BB_166,5,,,,,,,,,,,,,,,,
2,82,BB_166,2,,,,,,,,,,,,,,,,,BB_166,6,,,,,,,,,,,,,,,,
2,82,BB_166,3,,,,,,,,,,,,,,,,,BB_166,7,,,,,,,,,,,,,,,,
2,82,BB_166,4,,,,,,,,,,,,,,,,,BB_166,8,,,,,,,,,,,,,,,,
2,82,BB_42,1,,,,,,,,,,,,,,,,,BB_42,5,,,,,,,,,,,,,,,,
2,82,BB_42,2,,,,,,,,,,,,,,,,,BB_42,6,,,,,,,,,,,,,,,,
2,82,BB_42,3,,,,,,,,,,,,,,,,,BB_42,7,,,,,,,,,,,,,,,,
2,82,BB_42,4,,,,,,,,,,,,,,,,,BB_42,8,,,,,,,,,,,,,,,,
2,83,BB_102,1,,,,,,,,,,,,,,,,,BB_102,5,,,,,,,,,,,,,,,,
2,83,BB_102,2,,,,,,,,,,,,,,,,,BB_102,6,F,,,,,,2022-04-02,,,,,,,,,2022-04-02
2,83,BB_102,3,,,,,,,,,,,,,,,,,BB_102,7,,,,,,,,,,,,,,,,
2,83,BB_102,4,F,,,,,,2022-04-02,,,,,,,,,2022-04-02,BB_102,8,F,,,,,2022-03-25,,,2022-04-23,,,,,,,2022-03-25
2,83,BB_93,1,,,,,,,,,,,,,,,,,BB_93,5,,,,2022-03-11,,,,,,,,,,,,
2,83,BB_93,2,,,,2022-03-11,,,2022-04-02,,,,,,,,,,BB_93,6,F,,,2022-03-11,2022-03-17,,2022-04-02,,,,,,,,,2022-03-11
2,83,BB_93,3,,,,,,,,,,,,,,,,,BB_93,7,,,,,,,,,,,,,,,,
2,83,BB_93,4,,,,,,,,,,,,,,,,,BB_93,8,,,,,,,2022-04-02,,,,,,,,,
2,83,BB_39,1,,,,,,,,,,,,,,,,,BB_39,5,F,,,2022-03-11,2022-03-17,2022-03-25,,,,,,,,,,2022-03-25
2,83,BB_39,2,,,,,,,,,,,,,,,,,BB_39,6,,,,,,,,,,,,,,,,
2,83,BB_39,3,,,,,,,,,,,,,,,,,BB_39,7,,,,2022-03-11,2022-03-17,2022-03-25,2022-04-02,2022-04-08,,,,,,,,2022-04-02
2,83,BB_39,4,F,,,,,,2022-04-02,2022-04-08,,,,,,,,2022-04-02,BB_39,8,,,,,,,,,,,,,,,,
2,83,BB_109,1,,,,,,,,,,,,,,,,,BB_109,5,,,,,,,,,,,,,,,,
2,83,BB_109,2,,,,,,,,,,,,,,,,,BB_109,6,,,,,,,,,,,,,,,,
2,83,BB_109,3,F,,,,,2022-03-25,2022-04-02,,,,,,,,,2022-03-25,BB_109,7,,,,,,,,,,,,,,,,
2,83,BB_109,4,,,,,,,,,,,,,,,,,BB_109,8,,,,,2022-03-17,2022-03-25,2022-04-02,,,,,,,,,
2,84,BB_186,1,,,,,,,,,,,,,,,,,BB_186,5,,,,,,,,,,,,,,,,
2,84,BB_186,2,,,,,,2022-03-25,,,,,,,,,,,BB_186,6,,,,,,,,,,,,,,,,
2,84,BB_186,3,,,,,2022-03-17,2022-03-25,2022-04-02,,,,,,,,,,BB_186,7,,,,,,,,,,,,,,,,
2,84,BB_186,4,,,,,,,,,,,,,,,,,BB_186,8,F,,,2022-03-11,2022-03-17,2022-03-25,2022-04-02,2022-04-08,2022-04-23,2022-04-29,,,,,,2022-03-11
2,84,BB_187,1,F,,,,,,2022-04-02,,missing,,,,,,,2022-04-02,BB_187,5,,,,,,,,,missing,,,,,,,
2,84,BB_187,2,,,,,,,,,missing,,,,,,,,BB_187,6,F,,,,,,2022-04-02,,missing,,,,,,,
2,84,BB_187,3,F,,,,,,2022-04-02,,missing,,,,,,,2022-04-02,BB_187,7,,,,,,,,,missing,,,,,,,
2,84,BB_187,4,,,,,,,,,missing,,,,,,,,BB_187,8,,,,,,,,,missing,,,,,,,
2,84,BB_152,1,,,,,,,,,,,,,,,,,BB_152,5,,,,,,,,,,,,,,,,
2,84,BB_152,2,,,,,,,,,,,,,,,,,BB_152,6,,,,,,,,,,,,,,,,
2,84,BB_152,3,,,,,,,,,,,,,,,,,BB_152,7,,,,,,,,,,,,,,,,
2,84,BB_152,4,,,,,,,,,,,,,,,,,BB_152,8,,,,,,,,,,,,,,,,
2,85,BB_29,1,,,,,,,,,,,,,,,,,BB_29,5,,,,,,,,,,,,,,,,
2,85,BB_29,2,,,,,,,,,,,,,,,,,BB_29,6,,,,,,,,,,,,,,,,
2,85,BB_29,3,,,,,,,,,,,,,,,,,BB_29,7,,,,,,,,,,,,,,,,
2,85,BB_29,4,F,,,,,,2022-04-02,,2022-04-23,,,,,,,,BB_29,8,,,,,,,,,,,,,,,,
2,85,BB_193,1,,,,,,,,,,,,,,,,,BB_193,5,,,,,,,,,,,,,,,,
2,85,BB_193,2,,,,,,,,,,,,,,,,,BB_193,6,F,,,,2022-03-17,2022-03-25,2022-04-02,2022-04-08,,,,,,,,2022-03-25
2,85,BB_193,3,,,,,,,,,,,,,,,,,BB_193,7,,,,,,,,,,,,,,,,
2,85,BB_193,4,,,,,,,,,,,,,,,,,BB_193,8,,,,,,,,,,,,,,,,
2,85,BB_2,1,,,,,,,,,,,,,,,,,BB_2,5,,,,,,,,,,2022-04-29,,,,,,
2,85,BB_2,2,,,,,,,,,,,,,,,,,BB_2,6,,,,2022-03-11,,,,,,,,,,,,2022-03-11
2,85,BB_2,3,F,,,,,2022-03-25,2022-04-02,2022-04-08,,,,,,,,2022-03-25,BB_2,7,,,,,,,,,,,,,,,,
2,85,BB_2,4,,,,,,2022-03-25,2022-04-02,,,,,,,,2022-05-19,2022-03-25,BB_2,8,,,,,,,,,,,,,,,,
2,85,BB_79,1,,,,,,,,,,,,,,,,,BB_79,5,,,,,,,,,,,,,,,,
2,85,BB_79,2,F,,,,,,2022-04-02,2022-04-08,2022-04-23,2022-04-29,,,2022-05-19,,,2022-04-08,BB_79,6,,,,,,,,,,,,,,,,
2,85,BB_79,3,F,,,,,2022-03-25,2022-04-02,2022-04-08,,,,,,,,,BB_79,7,F,,,,,2022-03-25,,,,,,,,,,2022-03-25
2,85,BB_79,4,,,,,,,,,,,,,,,,,BB_79,8,,,,,,,,,,,,,,,,
2,86,BB_189,1,,,,,,2022-03-25,2022-04-02,2022-04-08,,,,,,,,,BB_189,5,,,,,,,,,,,,,,,,
2,86,BB_189,2,,2022-02-25,,,2022-03-17,2022-03-25,,,,,,,,,,,BB_189,6,,,,,,,,,,,,,,,,
2,86,BB_189,3,,,,2022-03-11,2022-03-17,,2022-04-02,,,,,,,,,,BB_189,7,F,,2022-03-04,2022-03-11,2022-03-17,2022-03-25,2022-04-02,,,,,,,,,2022-03-11
2,86,BB_189,4,,,2022-03-04,2022-03-11,2022-03-17,2022-03-25,2022-04-02,,,,,,,,,2022-03-11,BB_189,8,,,,2022-03-11,,2022-03-25,2022-04-02,,,,,,,,,2022-03-11
2,86,BB_179,1,,,,,2022-03-17,2022-03-25,,,,,,,,,,,BB_179,5,,,,,,,,,,,,,,,,
2,86,BB_179,2,F,,,2022-03-11,2022-03-17,2022-03-25,,,,,,,,,,2022-03-11,BB_179,6,,,,2022-03-11,2022-03-17,2022-03-25,,,,,,,,,,
2,86,BB_179,3,,,,,2022-03-17,,,,,,,,,,,,BB_179,7,,,2022-03-04,,2022-03-17,,,,,,,,,,,
2,86,BB_179,4,,,,2022-03-11,2022-03-17,2022-03-25,2022-04-02,,,,,,,,,,BB_179,8,,,,,,,,,,,,,,,,
2,86,BB_103,1,F,,,2022-03-11,2022-03-17,2022-03-25,2022-04-02,2022-04-08,,,,,,,,2022-03-25,BB_103,5,,,,,,,,,,,,,,,,
2,86,BB_103,2,,,,,,,,,,,,,,,,,BB_103,6,,,,,2022-03-17,2022-03-25,,,,,,,,,,
2,86,BB_103,3,,,,,2022-03-17,2022-03-25,2022-04-02,2022-04-08,,,,,,,,,BB_103,7,,,,,,,,,,,,,,,,
2,86,BB_103,4,,,,,,2022-03-25,,,,,,,,,,,BB_103,8,,,,,,,,,,,,,,,,
2,86,BB_77,1,,,,,,,,,,,,,,,,,BB_77,5,F,,,2022-03-11,2022-03-17,2022-03-25,2022-04-02,2022-04-08,,,,,,,,2022-03-25
2,86,BB_77,2,,,,,,,,,,,,,,,,,BB_77,6,,,,,,,,,,,,,,,,
2,86,BB_77,3,,,2022-03-04,,2022-03-17,2022-03-25,,,,,,,,,,,BB_77,7,F,2022-02-25,,2022-03-11,2022-03-17,,2022-04-02,died,,,,,,,,2022-03-11
2,86,BB_77,4,F,2022-02-25,,,2022-03-17,2022-03-25,2022-04-02,,,,,,,,,2022-03-17,BB_77,8,,,,,,,,,,,,,,,,
2,87,BB_137,1,,,,,,,,,,,,,,,,,BB_137,5,,,,,,2022-03-25,,,,,,,,,,
2,87,BB_137,2,F,,,,,,2022-04-02,2022-04-08,,,,,,,,2022-04-08,BB_137,6,,,,,,,,,,,,,,,,
2,87,BB_137,3,,,,,,,,,,,,,,,,,BB_137,7,,,,,,,,,,,,,,,,
2,87,BB_137,4,,,,,,,,,,,,,,,,,BB_137,8,,,,,,,,,,,,,,,,
2,87,BB_206,1,,,,,,,,,,,,,,,,,BB_206,5,,,,,2022-03-18,2022-03-25,2022-04-02,,,,,,,,,
2,87,BB_206,2,F,2022-02-25,,2022-03-11,2022-03-18,,,2022-04-08,,,,,,,,2022-03-11,BB_206,6,,,,,,,,,,,,,,,,
2,87,BB_206,3,,,,,,,,,,,,,,,,,BB_206,7,,,,,,,,,,,,,,,,
2,87,BB_206,4,,,,,,,,,,,,,,,,,BB_206,8,,,2022-03-04,,2022-03-18,2022-03-25,2022-04-02,,,,,,,,,
2,87,BB_87,1,,,,,,,,,,,,,,,,,BB_87,5,F,,,,2022-03-18,2022-03-25,2022-04-02,2022-04-08,,2022-04-29,,,,,,2022-03-25
2,87,BB_87,2,,,,,,2022-03-25,2022-04-02,2022-04-08,,,,,,,,,BB_87,6,,,,,,,,,,,,,,,,
2,87,BB_87,3,,,,,2022-03-18,2022-03-25,2022-04-02,2022-04-08,,,,,,,,,BB_87,7,,,,,,,,,,,,,,,,
2,87,BB_87,4,,,,,,,,,,,,,,,,,BB_87,8,,,,2022-03-11,2022-03-18,2022-03-25,2022-04-02,2022-04-08,,,,,,,,
2,87,BB_126,1,,,,,,,,,,,,,,,,,BB_126,5,,,,,,2022-03-25,2022-04-02,,,,,,,,,
2,87,BB_126,2,,,,2022-03-11,2022-03-18,,,,,,,,,,,2022-03-25,BB_126,6,,,,,,,,,,,,,,,,
2,87,BB_126,3,,,,,2022-03-18,2022-03-25,2022-04-02,,,,,,,,,,BB_126,7,,,,,,,,2022-04-08,,,,,,,,
2,87,BB_126,4,,,,,,,,,,,,,,,,,BB_126,8,F,,,,,2022-03-25,2022-04-02,2022-04-08,,,,,,,,2022-04-02
2,88,BB_17,1,,,,,,,,,,,,,,,,,BB_17,5,F,,,,2022-03-18,,,,,,,,,,,2022-03-18
2,88,BB_17,2,F,2022-02-25,,,2022-03-18,,,,,,,,,,,2022-03-18,BB_17,6,,,,,,,,,,,,,,,,
2,88,BB_17,3,,,,,,,2022-04-02,,,,,,,,,,BB_17,7,,,,,,,,,,,,,,,,
2,88,BB_17,4,F,,,,,,,,,,,,,,,,BB_17,8,,,,,,,,,,,,,,,,
2,88,BB_149,1,,,,,,,,,,,,,,,,,BB_149,5,,,,,,,,,,,,,,,,
2,88,BB_149,2,,,,,,,,,,,,,,,,,BB_149,6,,,,,,,,,,,,,,,,
2,88,BB_149,3,,,,,,,,,,,,,,,,,BB_149,7,,,,,,,,,,,,,,,,
2,88,BB_149,4,,,,,,,,,,,,,,,,,BB_149,8,F,,,,,,,,2022-04-23,,,,,,,
2,88,BB_116,1,F,,,,2022-03-18,,,,,,,,,,,2022-03-18,BB_116,5,,,,,,,,,,,,,,,,
2,88,BB_116,2,,,,,,,,,,,,,,,,,BB_116,6,,,,,,,,,,,,,,,,
2,88,BB_116,3,,,,,,,,,,,,,,,,,BB_116,7,,,,,,,,,,,,,,,,
2,88,BB_116,4,,,,,,,,,,,,,,,,,BB_116,8,,,,,,,,,,,,,,,,
2,88,BB_140,1,,,,,,,,,,,,,,,,,BB_140,5,,,,,,,,,,,,,,,,
2,88,BB_140,2,,,,,,,,,,,,,,,,,BB_140,6,,,,,,,,,,,,,,,,
