Sequence,Transect,Segment,side,Gen,Recipient,Plant_ID,Fit_plant,FD_01,FD_02,FD_03,FD_04,FD_05,FD_06,FD_07,LeafD,FLR_P,F_Num_01,F_Num_02,F_Num_03,Skeleton,Notes
293,7,24,L,G1,HR_129,2,2,,,4/20,05/04,,,,,4/20,1,,,6/1,
293,7,24,L,G1,HR_129,3,,,,,,,,,,,,,,,
293,7,24,L,G1,HR_129,4,,,,,,,,,,,,,,,
293,7,24,L,G1,HR_129,5,,,,4/20,,,,,,,,,,,
293,7,24,R,G2,HR_087,1,,,,,,,,,,,,,,,
293,7,24,R,G2,HR_087,2,,,,,,,,,,,,,,,
293,7,24,R,G2,HR_087,3,,,,,,,,,,,,,,,
293,7,24,R,G2,HR_087,4,,,,,,,,,,,,,,,
293,7,24,R,G2,HR_087,5,5,,,4/20,05/04,,,,5/17,4/20,2,,,6/1,
295,7,25,L,G2,HR_006,1,,,,,,,,,,,,,,,
295,7,25,L,G2,HR_006,2,,,,,,,,,,,,,,,
295,7,25,L,G2,HR_006,3,,,,,,,,,,,,,,,
295,7,25,L,G2,HR_006,4,,,,,,,,,,,,,,,
295,7,25,L,G2,HR_006,5,5,,,4/20,,,,,,4/20,,,,5/17,
295,7,25,R,G2,HR_110,1,,,,4/20,,,,,,,,,,,
295,7,25,R,G2,HR_110,2,2,,,4/20,,,,,,,,,,5/17,
295,7,25,R,G2,HR_110,3,,,,,,,,,,,,,,,
295,7,25,R,G2,HR_110,4,,,,,,,,,,,,,,,
295,7,25,R,G2,HR_110,5,,,,4/20,,,,,,,,,,,
296,7,26,L,G1,HR_087,1,,,,4/20,,,,,,,,,,,
296,7,26,L,G1,HR_087,2,,,,,,,,,,,,,,,
296,7,26,L,G1,HR_087,3,,,,,,,,,,,,,,,
296,7,26,L,G1,HR_087,4,,,,,,,,,,,,,,,
296,7,26,L,G1,HR_087,5,5,,,4/20,,,,,,4/20,,,,5/17,
296,7,26,R,G1,HR_173,1,1,,,4/20,,,,,,,,,,5/17,
296,7,26,R,G1,HR_173,2,,,,,,,,,,,,,,,
296,7,26,R,G1,HR_173,3,,,,4/20,,,,,,,,,,,
296,7,26,R,G1,HR_173,4,,,,,,,,,,,,,,,
296,7,26,R,G1,HR_173,5,,,,,,,,,,,,,,,
297,7,27,L,G2,HR_131,1,,,,,,,,,,,,,,,
297,7,27,L,G2,HR_131,2,,,,,,,,,,,,,,,
297,7,27,L,G2,HR_131,3,,,,,,,,,,,,,,,
297,7,27,L,G2,HR_131,4,,,,4/20,,,,,,,,,,,
297,7,27,L,G2,HR_131,5,5,,,4/20,,,,,,4/20,,,,5/17,
297,7,27,R,G1,HR_083,1,,,,,,,,,,,,,,,
297,7,27,R,G1,HR_083,2,,,,,,,,,,,,,,,
297,7,27,R,G1,HR_083,3,,,,4/20,,,,,,,,,,,
297,7,27,R,G1,HR_083,4,,,,4/20,,,,,,,,,,,
297,7,27,R,G1,HR_083,5,5,,,4/20,05/04,,,,5/17,4/20,4,,,6/1,
298,7,28,L,G2,HR_011,1,1,,,4/20,,,,,,4/20,,,,6/1,
298,7,28,L,G2,HR_011,2,,,,4/20,,,,,,,,,,,
298,7,28,L,G2,HR_011,3,,,,4/20,,,,,5/17,,,,,,
298,7,28,L,G2,HR_011,4,,,,4/20,,,,,,,,,,,
298,7,28,L,G2,HR_011,5,,,,,,,,,,,,,,,
298,7,28,R,G2,HR_023,1,1,,,4/20,,,,,,4/20,,,,6/14,
298,7,28,R,G2,HR_023,2,,,,,,,,,,,,,,,
298,7,28,R,G2,HR_023,3,,,,,,,,,,,,,,,
298,7,28,R,G2,HR_023,4,,,,,,,,,,,,,,,
298,7,28,R,G2,HR_023,5,,,,,,,,,,,,,,,
299,7,29,L,G2,HR_113,1,,,,4/20,,,,,,,,,,,
299,7,29,L,G2,HR_113,2,,,,4/20,,,,,,4/20,,,,,
299,7,29,L,G2,HR_113,3,,,,,,,,,,,,,,,
299,7,29,L,G2,HR_113,4,,,,4/20,,,,,5/17,,,,,,
299,7,29,L,G2,HR_113,5,5,,,,,,,,,,,,,5/17,
299,7,29,R,G1,HR_176,1,,,,4/20,,,,,,4/20,,,,,
299,7,29,R,G1,HR_176,2,,,,,,,,,,,,,,,
299,7,29,R,G1,HR_176,3,3,,,,,,,,,,,,,5/17,
299,7,29,R,G1,HR_176,4,,,,,,,,,,,,,,,
299,7,29,R,G1,HR_176,5,,,,,,,,,,,,,,,
300,7,30,L,G2,HR_161,1,,,,4/20,,,,,,,,,,,
300,7,30,L,G2,HR_161,2,,,,4/20,,,,,,,,,,,
300,7,30,L,G2,HR_161,3,,,,4/20,,,,,,,,,,,
300,7,30,L,G2,HR_161,4,,,,,,,,,,,,,,,
300,7,30,L,G2,HR_161,5,5,,,4/20,,,,,,4/20,,,,5/17,
300,7,30,R,G2,HR_148,1,,,,,,,,,,,,,,,
300,7,30,R,G2,HR_148,2,,,,4/20,,,,,,,,,,,
300,7,30,R,G2,HR_148,3,,,,,,,,,,,,,,,
300,7,30,R,G2,HR_148,4,,,,4/20,,,,,,,,,,,
300,7,30,R,G2,HR_148,5,5,,,4/20,,,,,,4/20,,,,5/17,
301,7,31,L,G1,HR_014,1,,,,4/20,,,,,,4/20,,,,,
301,7,31,L,G1,HR_014,2,,,,,,,,,,,,,,,
301,7,31,L,G1,HR_014,3,,,,4/20,,,,,,,,,,,
301,7,31,L,G1,HR_014,4,,,,4/20,,,,,,,,,,,
301,7,31,L,G1,HR_014,5,5,,,,,,,,,,,,,5/17,
301,7,31,R,G2,HR_049,1,,,,4/20,,,,,,,,,,,
301,7,31,R,G2,HR_049,2,2,,,4/20,,,,,,4/20,,,,5/17,
301,7,31,R,G2,HR_049,3,,,,4/20,,,,,,,,,,,
301,7,31,R,G2,HR_049,4,,,,4/20,,,,,,,,,,,
301,7,31,R,G2,HR_049,5,,,,4/20,,,,,,,,,,,
302,7,32,L,G1,HR_101,1,1,,,4/20,,,,,,4/20,,,,5/17,
302,7,32,L,G1,HR_101,2,,,,4/20,,,,,,,,,,,
302,7,32,L,G1,HR_101,3,,,,4/20,,,,,,,,,,,
302,7,32,L,G1,HR_101,4,,,,4/20,,,,,,,,,,,
302,7,32,L,G1,HR_101,5,,,,,,,,,,,,,,,
302,7,32,R,G2,HR_184,1,1,,,4/20,05/04,5/17,,,5/17,4/20,2,3,,6/1,
302,7,32,R,G2,HR_184,2,,,,4/20,,,,,,,,,,,
302,7,32,R,G2,HR_184,3,,,,4/20,,,,,,,,,,,
302,7,32,R,G2,HR_184,4,,,,,,,,,,,,,,,
302,7,32,R,G2,HR_184,5,,,,4/20,,,,,,,,,,,
303,7,33,L,G1,HR_113,1,,,,4/20,05/04,,,,5/5,,1,,,,
303,7,33,L,G1,HR_113,2,,,,4/20,,,,,,,,,,,
303,7,33,L,G1,HR_113,3,,,,4/20,05/04,,,,,,2,,,,
303,7,33,L,G1,HR_113,4,,,,4/20,05/04,,,,,,1,,,,
303,7,33,L,G1,HR_113,5,5,,,4/20,05/04,,,,,4/20,2,,,6/14,
303,7,33,R,G1,HR_161,1,,,,,,,,,,,,,,,
303,7,33,R,G1,HR_161,2,2,,,4/20,,,,,,4/20,,,,5/17,
303,7,33,R,G1,HR_161,3,,,,4/20,,,,,,,,,,,
303,7,33,R,G1,HR_161,4,,,,,,,,,,,,,,,
303,7,33,R,G1,HR_161,5,,,,,,,,,,,,,,,
304,7,34,L,G2,HR_114,1,1,,,4/20,05/04,,,,,4/20,2,,,6/14,
304,7,34,L,G2,HR_114,2,,,,4/20,05/04,,,,,,,,,,
304,7,34,L,G2,HR_114,3,,,,4/20,05/04,,,,,,,,,,
304,7,34,L,G2,HR_114,4,,,,4/20,,,,,5/17,,,,,,
304,7,34,L,G2,HR_114,5,,,,4/20,05/04,,,,,,1,,,,
304,7,34,R,G1,HR_193,1,,,,4/20,05/04,,,,5/5,,1,,,,
304,7,34,R,G1,HR_193,2,,,,4/20,,,,,,,,,,,
304,7,34,R,G1,HR_193,3,,,,4/20,,,,,,,,,,,
