Block,Location = Point,Recipient = ID,Plant,URL of JPEG of Flower,Date_Flower_Photo_Taken_yr-mo-day,Number of Anthers,Corolla area (mm^2),Maximum corolla diameter (mm),Measurement Notes,URL of JPEG of Rosette,Date_Rosette_Photo_Taken_yr-mo-day,Rosette Diameter (mm) (when available),Rosette Radius (center to tip of farthest extruding leaf),Units,Notes
1,13,BB_131,5,,,,,,,,,,,,
1,13,BB_131,6,,,,,,,,,,,,
1,13,BB_131,7,,2022-03-17,,,,,https://drive.google.com/file/d/1tTdBxlZOJKsORepArWiA6GkpTbVfX6t1/view?usp=sharing ,2022-03-17,92.701,51.232,mm,
1,13,BB_131,8,,,,,,,,,,,,
1,13,BB_029,1,,,,,,,,,,,,
1,13,BB_029,2,,,,,,,,,,,,
1,13,BB_029,3,,,,,,,,,,,,
1,13,BB_029,4,,,,,,,,,,,,
1,13,BB_029,5,https://drive.google.com/file/d/1Zc6ZgBj1Td1AJ-2APgirS8JDY-0ijml7/view?usp=sharing,2022-04-01,,695.946,33.478,,https://drive.google.com/file/d/1Zd0gIH2awrEpnlDlv_Jyjd6W7XM4CSYb/view?usp=sharing,2022-04-01,54.69,22.673,mm,
1,13,BB_029,6,https://drive.google.com/file/d/1tpNs5sZttNDNiOy0UAthqC-cCnOw8Vb8/view?usp=sharing,2022-03-25,,524.177,28.809,,https://drive.google.com/file/d/1tpSm863Z-tTy7_ktWDoDQ7wU1_0hhuDs/view?usp=sharing,2022-03-25,73.66,32.88,mm,
1,13,BB_029,7,,,,,,,,,,,,
1,13,BB_029,8,,,,,,,,,,,,
1,13,BB_045,1,,,,,,,,,,,,
1,13,BB_045,2,,,,,,,,,,,,
1,13,BB_045,3,,,,,,,,,,,,
1,13,BB_045,4,,,,,,,,,,,,
1,13,BB_045,5,,,,,,,,,,,,
1,13,BB_045,6,https://drive.google.com/file/d/1teYdsrQBhxAfLRCjSsbWw9AwHh78pzKD/view?usp=sharing; https://drive.google.com/file/d/1ZXN6tL9Dk8Y2KQwn9CotH9tTb0StEwJe/view?usp=sharing,2022-03-25,,457.726,26.118,,https://drive.google.com/file/d/1tiLbbY0Md2pkLY6LTRx9jvJjIGw75iPZ/view?usp=sharing,2022-03-25,78.026,41.87,mm,
1,13,BB_045,6,https://drive.google.com/file/d/1ZXN6tL9Dk8Y2KQwn9CotH9tTb0StEwJe/view?usp=sharing,2022-04-01,,546.72,29.100,,,,,,,
1,13,BB_045,7,https://drive.google.com/file/d/1vxyC8fcjyxZf0Sl61hCbLMCn9Ay5-_un/view?usp=sharing ,2022-03-17,,526.713,27.425,,https://drive.google.com/file/d/1rvEuyui45A4Lb-O6y4-2P0f-aEhWykyL/view?usp=sharing ,2022-03-17,110.522,81.808,mm,
1,13,BB_045,8,https://drive.google.com/file/d/1tD64dXg9NKgXrOP8hVFazy15A1SdTwd8/view?usp=sharing ,2022-03-17,,648.967,31.953,,https://drive.google.com/file/d/1uOzXydFdBrz1LvNnfxxqcR1t5rg1Esm0/view?usp=sharing ,2022-03-17,139.165,80.494,mm,
1,14,BB_116,1,https://drive.google.com/file/d/1vTVcl_HUFvE_BiZhUzUs7j-7D0K8M1vZ/view?usp=sharing ,2022-03-17,,502.585,28.853,,https://drive.google.com/file/d/1rDCvURLFiXB_GrUfkDw_RzwiWupHytq0/view?usp=sharing ,2022-03-17,66.33,41.554,mm,
1,14,BB_116,2,https://drive.google.com/file/d/1rSahMbLR-v-DjUDfuWXdSwjKsmqwE8EM/view?usp=sharing ,2022-03-17,,292.101,22.083,,https://drive.google.com/file/d/1uau5DczogrKqcpIvzBMxePpI6T9R75eQ/view?usp=sharing ,2022-03-17,46.044,29.079,mm,
1,14,BB_116,3,,,,,,,,,,,,
1,14,BB_116,4,,,,,,,,,,,,
1,14,BB_116,5,,,,,,,,,,,,
1,14,BB_116,6,https://drive.google.com/file/d/1ZSQr63usMJXY2fp6aub6KZDkQyk5fdxb/view?usp=sharing,2022-04-01,,751.338,36.069,,https://drive.google.com/file/d/1ZKC_AVVKzhz-Dew_P0_GrCC9oXq-HAa2/view?usp=sharing,2022-04-01,,,,unclear photo
1,14,BB_116,7,,,,,,,,,,,,
1,14,BB_116,8,,,,,,,,,,,,
1,14,BB_172,1,,,,,,,,,,,,
1,14,BB_172,2,,,,,,,,,,,,
1,14,BB_172,3,,,,,,,,,,,,
1,14,BB_172,4,https://drive.google.com/file/d/1ZC36CIFQY8QU-W-utylZ-avNfoJfh_OY/view?usp=sharing,2022-04-01,,393.849,27.091,,https://drive.google.com/file/d/1ZD8YlgszEnntdMWGQ18VrkHiedDsi-H4/view?usp=sharing,2022-04-01,64.491,42.458,mm,
1,14,BB_172,5,,,,,,,,,,,,
1,14,BB_172,6,,,,,,,,,,,,
1,14,BB_172,7,,,,,,,,,,,,
1,14,BB_172,8,,,,,,,,,,,,
1,14,BB_083,1,,,,,,,,,,,,
1,14,BB_083,2,,,,,,,,,,,,
1,14,BB_083,3,,,,,,,,,,,,
1,14,BB_083,4,,,,,,,,,,,,
1,14,BB_083,5,,,,,,,,,,,,
1,14,BB_083,6,https://drive.google.com/file/d/1uCzcyad19xmNQ1fc6vqZKM7OjbAspR66/view?usp=sharing ,2022-03-17,,323.632,21.55,,https://drive.google.com/file/d/1vV8gl0Do9W0rXaZlXuvARVJJL7LnCl8c/view?usp=sharing ,2022-03-17,,,,unclear photo
1,14,BB_083,7,https://drive.google.com/file/d/1sjbJjpMQNiWf0UPeEYSEpxpHcwDb4bnG/view?usp=sharing,2022-03-17,4,552.351,28.672,,https://drive.google.com/file/d/1wcuOJwRWpKKSZ0ZCVl8uQulsFwiBYw72/view?usp=sharing,2022-03-17,115.388,68.137,mm,
1,14,BB_083,8,,,,,,,,,,,,
1,15,BB_019,1,https://drive.google.com/file/d/10Wgd2jel4fz9rXGanFdh-nFeIu71YD3b/view?usp=sharing,2022-04-22,,714.629,35.97,,,,,,,
1,15,BB_019,2,https://drive.google.com/file/d/1ZAMXfQIEuLHp2kPp59vBAARP8O0X9v2v/view?usp=sharing,2022-04-01,,430.345,29.619,,https://drive.google.com/file/d/1ZB3a2PcLvQZ7lIyvIfU7l-8GAdQU3Mjn/view?usp=sharing,2022-04-01,,,,unclear photo
1,15,BB_019,3,,,,,,,,,,,,
1,15,BB_019,4,,,,,,,,,,,,
1,15,BB_019,5,,,,,,,,,,,,
1,15,BB_019,6,,,,,,,,,,,,
1,15,BB_019,7,,,,,,,,,,,,
1,15,BB_019,8,,,,,,,,,,,,
1,15,BB_061,1,,,,,,,,,,,,
1,15,BB_061,2,,,,,,,,,,,,
1,15,BB_061,3,,,,,,,,,,,,
1,15,BB_061,4,,,,,,,,,,,,
1,15,BB_061,5,,,,,,,,,,,,
1,15,BB_061,6,,,,,,,,,,,,
1,15,BB_061,7,,,,,,,,,,,,
1,15,BB_061,8,,,,,,,https://drive.google.com/file/d/1_ukgnA5Heza-d-6nOj0ChvXXbWQVkXZW/view?usp=sharing,2022-04-22,40.11,26.28,mm,
1,16,BB_166,1,,,,,,,,,,,,
1,16,BB_166,2,,,,,,,,,,,,
1,16,BB_166,3,,,,,,,,,,,,
1,16,BB_166,4,,,,,,,,,,,,
1,16,BB_166,5,https://drive.google.com/file/d/1tQ6ApC-gElc-l4TUY918UL-Zb-Sl3fRx/view?usp=sharing,2022-03-25,,221.695,18.527,,https://drive.google.com/file/d/1tVnM3o4CSyfnM0fhUL07ogZlvrsKvpfn/view?usp=sharing,2022-03-25,48.9,29.91,mm,
1,16,BB_166,6,,,,,,,,,,,,
1,16,BB_166,7,,,,,,,,,,,,
1,16,BB_166,8,,,,,,,,,,,,
1,16,BB_210,1,,,,,,,,,,,,
1,16,BB_210,2,,,,,,,,,,,,
1,16,BB_210,3,,,,,,,,,,,,
1,16,BB_210,4,,,,,,,https://drive.google.com/file/d/1te3IHwasZjD40qUcJ3ZmoRBmsKaF3BGM/view?usp=sharing,2022-03-25,48.3,29.31,mm,
1,16,BB_210,5,,,,,,,,,,,,
1,16,BB_210,6,https://drive.google.com/file/d/1Yzh1qXP-aVDaNMVgxguLLb-KKAZjz5AW/view?usp=sharing,2022-04-01,,366.059,23.626,,https://drive.google.com/file/d/1Z0hPf96jVYsXknjVAXwVSVcy65_0_LrM/view?usp=sharing,2022-04-01,,,,unclear
1,16,BB_210,7,,,,,,,,,,,,
1,16,BB_210,8,,,,,,,,,,,,
1,17,BB_146,1,,,,,,,,,,,,
1,17,BB_146,2,https://drive.google.com/file/d/1uuHV74lzuIJf9OVIBfcG5AIirLGcFGOq/view?usp=sharing,2022-03-17,0,233.582,18.181,,https://drive.google.com/file/d/1wLq0gmddPokGv-vVdvZ3lbeJsk4OnRv7/view?usp=sharing,2022-03-17,114.6,60.33,mm,
1,17,BB_146,3,,,,,,,,,,,,
1,17,BB_146,4,,,,,,,,,,,,
1,17,BB_146,5,,,,,,,,,,,,
1,17,BB_146,6,,,,,,,,,,,,
1,17,BB_146,7,https://drive.google.com/file/d/1sYzLKbH1_K80GKD59vNy07BT-6kfCsiV/view?usp=sharing,2022-03-17,,539.534,27.81,,https://drive.google.com/file/d/1tzaYp1e7pnbhHT1XUkj4UhUFy16EJBio/view?usp=sharing,2022-03-17,124.6,61.73,mm,
1,17,BB_146,8,,,,,,,,,,,,
1,17,BB_034,1,https://drive.google.com/file/d/1wu6f0VWqWEcC86bpu8QjmjnR4X6JT8b1/view?usp=sharing,2022-03-17,,,,,https://drive.google.com/file/d/1vCE85IAHhA4DB6bDQtElQxyLJajvUO3V/view?usp=sharing,2022-03-17,,38.78,mm, cannot see the entire rosette
1,17,BB_034,2,,,,,,,,,,,,
1,17,BB_034,3,,,,,,,,,,,,
1,17,BB_034,4,,,,,,,,,,,,
1,17,BB_034,5,https://drive.google.com/file/d/1tmmsXyPOdA5_6RUbHi7iMjW3M9ct5E8X/view?usp=sharing,2022-03-17,3,351.852,21.51,,https://drive.google.com/file/d/1vHhxFOs-P24cGim9yCUQ2ZLmI7r0xrSR/view?usp=sharing,2022-03-17,91.47,49.07,mm,
1,17,BB_034,6,,,,,,,,,,,,
1,17,BB_034,7,,,,,,,,,,,,
1,17,BB_034,8,,,,,,,,,,,,
1,17,BB_098,1,,,,,,,,,,,,
1,17,BB_098,2,https://drive.google.com/file/d/1tMixbHv_cxT40C_tOkWBwiEIYEI3sDq2/view?usp=sharing,2022-03-25,,595.8,29.11,,https://drive.google.com/file/d/1tQ4zRTgNmimZaheaT0cYjCojXdg5gPk9/view?usp=sharing,2022-03-25,,67.79,mm,cannot see the entire rosette
1,17,BB_098,3,,,,,,,,,,,,
1,17,BB_098,4,,,,,,,,,,,,
1,17,BB_098,5,,,,,,,,,,,,
1,17,BB_098,6,,,,,,,,,,,,
1,17,BB_098,7,,,,,,,,,,,,
1,17,BB_098,8,,,,,,,,,,,,
1,18,BB_101,1,,,,,,,,,,,,
1,18,BB_101,2,https://drive.google.com/file/d/1YptwgkRVzdZxkoaZD9pMlipCbz438iHv/view?usp=sharing; https://drive.google.com/file/d/14DR_rrcet3Aqlht9_N5Sn1fuu1mmqYTt/view?usp=sharing,2022-04-01,,389.905,23.47,,https://drive.google.com/file/d/1Yro99tpBVbf2KJ1qmkgFAplMuw1imIKR/view?usp=sharing,2022-04-01,75.11,40.01,mm,
1,18,BB_101,2,https://drive.google.com/file/d/14DR_rrcet3Aqlht9_N5Sn1fuu1mmqYTt/view?usp=sharing,2022-04-08,,491.571,29.5,,,,,,,
1,18,BB_101,3,,,,,,,,,,,,
1,18,BB_101,4,,,,,,,,,,,,
1,18,BB_101,5,,,,,,,,,,,,
1,18,BB_101,6,https://drive.google.com/file/d/1vkg2oU70QXDQ22t19zgQY4KkjTXtf8Rc/view?usp=sharing,2022-03-17,,358.1,23.04,,https://drive.google.com/file/d/1rryouhxG558ddtO1TJWW6sQykw-MjcsL/view?usp=sharing,2022-03-17,84.366,52.453,mm,
1,18,BB_101,7,,,,,,,,,,,,
1,18,BB_101,8,,,,,,,,,,,,
1,18,BB_052,1,https://drive.google.com/file/d/1v1ncJsy2DVC2uoLqWOIPJ9e1akQm70pv/view?usp=sharing,2022-03-17,,571.568,29.34,,https://drive.google.com/file/d/1wYFKG9CcRy66YWDbp7TDRFVSz_yDjGUn/view?usp=sharing,2022-03-17,144.685,66.688,mm,
1,18,BB_052,2,,,,,,,,,,,,
1,18,BB_052,3,,,,,,,,,,,,
1,18,BB_052,4,,,,,,,,,,,,
1,18,BB_052,5,https://drive.google.com/file/d/1tFH2w6VLq21uIf-uYA8WVW8T540oqKXH/view?usp=sharing; https://drive.google.com/file/d/1YxMrmQ3SrFFCZxmcoJgYTWbmMtrrdYao/view?usp=sharing,2022-03-25,,397.98,26.461,,https://drive.google.com/file/d/1tGgwMSowec_vQWwLOMxW0OtK-TtVMaZ-/view?usp=sharing,2022-03-25,81.751,56.215,mm,
1,18,BB_052,5,https://drive.google.com/file/d/1YxMrmQ3SrFFCZxmcoJgYTWbmMtrrdYao/view?usp=sharing,2022-04-01,,380.978,24.442,,,,,,,
1,18,BB_052,6,,,,,,,,,,,,
1,18,BB_052,7,,,,,,,,,,,,
1,18,BB_052,8,,,,,,,,,,,,
1,19,BB_117,1,,,,,,,,,,,,
1,19,BB_117,2,,,,,,,,,,,,
1,19,BB_117,3,,,,,,,,,,,,
1,19,BB_117,4,,,,,,,https://drive.google.com/file/d/1syiu7vVHTZ8EgboWiEqDUDMWrM9rjp42/view?usp=sharing,2022-03-25,68.059,34.26,mm,
1,19,BB_117,5,https://drive.google.com/file/d/1M6oBKzB5BgUP10tgfGMc7FJi9vScV6aj/view?usp=sharing,2022-04-08,,517.391,27.91,,https://drive.google.com/file/d/1CtLxphEqAjAiMXY7TG0XRVIJK7AMxQAf/view?usp=sharing,2022-04-08,29.055,14.33,mm,
1,19,BB_117,6,,,,,,,,,,,,
1,19,BB_117,7,,,,,,,,,,,,
1,19,BB_117,8,,,,,,,,,,,,
1,19,BB_134,1,,,,,,,,,,,,
1,19,BB_134,2,,,,,,,,,,,,
1,19,BB_134,3,,,,,,,,,,,,
1,19,BB_134,4,,,,,,,,,,,,
1,19,BB_134,5,,,,,,,,,,,,
1,19,BB_134,6,https://drive.google.com/file/d/1tV_NAun0u7hE93AplaCZrYBAQS5wVuMn/view?usp=sharing,2022-03-17,,543.616,28.53,,https://drive.google.com/file/d/1ub-tAL15f3cx2LNFCquK-eMCyD69fTfL/view?usp=sharing,2022-03-17,148.109,81.054,mm,
1,19,BB_134,7,,,,,,,,,,,,
1,19,BB_134,8,,,,,,,,,,,,
1,19,BB_209,1,,,,,,,,,,,,
1,19,BB_209,2,,,,,,,,,,,,
1,19,BB_209,3,,,,,,,,,,,,
1,19,BB_209,4,,,,,,,,,,,,
1,19,BB_209,5,,,,,,,,,,,,
1,19,BB_209,6,https://drive.google.com/file/d/1sywkFEazuABUPy28CBZ4rS0YJeiAnPjp/view?usp=sharing,2022-03-25,,281.964,19.87,,https://drive.google.com/file/d/1t1UgqJGc4MjuZT1-fWIszGDHZfYIbebW/view?usp=sharing,2022-03-25,50.543,30.06,mm,
1,19,BB_209,7,,,,,,,,,,,,
1,19,BB_209,8,https://drive.google.com/file/d/1vzs0vAvFJ58X5bmuAvrt-8LHJEUGb9Bp/view?usp=sharing,2022-03-17,,417.063,24.64,,https://drive.google.com/file/d/1s-nxAxbjAqEdyquQ6AK6FIZzeu3_8Jeu/view?usp=sharing,2022-03-17,148.082,82.461,mm,
1,20,BB_150,1,,,,,,,,,,,,
1,20,BB_150,2,,,,,,,,,,,,
1,20,BB_150,3,,,,,,,,,,,,
1,20,BB_150,4,,,,,,,,,,,,
1,20,BB_150,5,,,,,,,,,,,,
1,20,BB_150,6,,,,,,,,,,,,
1,20,BB_150,7,,,,,,,,,,,,
1,20,BB_150,8,,,,,,,,,,,,
1,20,BB_164,1,https://drive.google.com/file/d/1YnrWWjbhx1-jtmpKSZxY53lPmiY-m6YG/view?usp=sharing,2022-04-01,,233.136,19.42,,https://drive.google.com/file/d/1Yleqj_SdAaNVp_ntKwUNPH8yjCLNFrd9/view?usp=sharing,2022-04-01,47.305,26.596,mm,
1,20,BB_164,2,,,,,,,,,,,,
1,20,BB_164,3,,,,,,,,,,,,
1,20,BB_164,4,,,,,,,https://drive.google.com/file/d/1tAv1fyq71IKd43Iutxba_MXkVW5nS04j/view?usp=sharing,2022-03-25,37.097,19.618,mm,
1,20,BB_164,5,,,,,,,,,,,,
1,20,BB_164,6,,,,,,,,,,,,
1,20,BB_164,7,,,,,,,,,,,,
1,20,BB_164,8,https://drive.google.com/file/d/1t4G3eC1R4yt-7RNMQCYbe1RX6GKSjuxn/view?usp=sharing,2022-03-25,,354.851,24.51,,https://drive.google.com/file/d/1t71LH6EmixXDHAsPrA0x4ekrnzqI6AGG/view?usp=sharing,2022-03-25,38.416,24.262,mm,
1,20,BB_048,1,,,,,,,,,,,,
1,20,BB_048,2,,,,,,,,,,,,
1,20,BB_048,3,,,,,,,,,,,,
1,20,BB_048,4,,,,,,,,,,,,
1,20,BB_048,5,,,,,,,,,,,,
1,20,BB_048,6,,,,,,,,,,,,
1,20,BB_048,7,,,,,,,,,,,,
1,20,BB_048,8,https://drive.google.com/file/d/1t2j4SD2i7U1MfgR5xLzs-3X1v0oFBDG9/view?usp=sharing,2022-03-25,,351.649,24.11,,https://drive.google.com/file/d/1t20UaXjM1DuoB0CPhHWZwMk_sdX3VSI1/view?usp=sharing,2022-03-25,,40.882,mm,no diameter available
1,21,BB_110,1,,,,,,,,,,,,
1,21,BB_110,2,,,,,,,,,,,,
1,21,BB_110,3,,,,,,,,,,,,
1,21,BB_110,4,,,,,,,,,,,,
1,21,BB_110,5,,,,,,,,,,,,
1,21,BB_110,6,https://drive.google.com/file/d/1YdTAhz_nlnwOOjVkJGux7rHuQBVnkb-g/view?usp=sharing,2022-04-01,,571.653,29.26,,https://drive.google.com/file/d/1YhWUAkgIHRrWMhg4x-YFSEFPBgJUcaOA/view?usp=sharing,2022-04-01,28.354,16.694,mm,
1,21,BB_110,7,,,,,,,,,,,,
1,21,BB_110,8,,,,,,,,,,,,
1,21,BB_160,1,,,,,,,,,,,,
1,21,BB_160,2,,,,,,,,,,,,
1,21,BB_160,3,https://drive.google.com/file/d/1sqTZC4lmMqD8zEo4CDFHxyHHOkwg8Lkm/view?usp=sharing,2022-03-25,,336.135,21.58,,https://drive.google.com/file/d/1ugtIvaOLvPCaGNI1XCmhA1JbLBUBreFg/view?usp=sharing,2022-03-17,33.09,20.668,mm,
1,21,BB_160,4,,,,,,,,,,,,
1,21,BB_160,5,,,,,,,,,,,,
1,21,BB_160,6,,,,,,,,,,,,
1,21,BB_160,7,,,,,,,,,,,,
1,21,BB_160,8,,,,,,,,,,,,
1,21,BB_004,1,,,,,,,,,,,,
1,21,BB_004,2,,,,,,,,,,,,
1,21,BB_004,3,,,,,,,,,,,,
1,21,BB_004,4,https://drive.google.com/file/d/1rDELw1OVTFmZ6MhdYE58dsBdATb_evH5/view?usp=sharing,2022-03-17,,353.796,22.47,,https://drive.google.com/file/d/1tBoSrwlcKgErFegRuZoc7mpQo-uKrC_a/view?usp=sharing,2022-03-17,72.034,42.407,mm,
1,21,BB_004,5,,,,,,,,,,,,
1,21,BB_004,6,,,,,,,,,,,,
1,21,BB_004,7,,,,,,,,,,,,
1,21,BB_004,8,,,,,,,,,,,,
1,22,BB_149,1,,,,,,,,,,,,
1,22,BB_149,2,https://drive.google.com/file/d/1sngzyHadDnsj1J52ouAEKxWFpzCYxoF-/view?usp=sharing,2022-03-25,,444.297,25.44,,https://drive.google.com/file/d/1sobdZjo5ysisEFEo3xQeoDsc5bqEHe01/view?usp=sharing,2022-03-25,57.821,27.902,mm,
1,22,BB_149,3,,,,,,,,,,,,
1,22,BB_149,4,,,,,,,,,,,,
1,22,BB_149,5,,,,,,,,,,,,
1,22,BB_149,6,https://drive.google.com/file/d/1Dxdwiy5E9ffRoMidtDsOCECU0Ix1fza3/view?usp=sharing,2022-04-08,,623.27,30.34,,https://drive.google.com/file/d/1WC_rB40clKShvT9rK8RZv6CLEZQy6Q72/view?usp=sharing,2022-04-08,43.046,29.298,mm,
1,22,BB_149,7,,,,,,,,,,,,
1,22,BB_149,8,,,,,,,,,,,,
1,22,BB_215,1,,,,,,,,,,,,
1,22,BB_215,2,,,,,,,,,,,,
1,22,BB_215,3,,,,,,,,,,,,
1,22,BB_215,4,,,,,,,,,,,,
1,22,BB_215,5,https://drive.google.com/file/d/1YGFNQESQa34L5VX4wofCctKFD9IWR6JL/view?usp=sharing,2022-04-01,,414.096,23.74,,https://drive.google.com/file/d/1YYH2C7WsLAHd4AOIAE2Lxuqpys5QTBAC/view?usp=sharing,2022-04-01,53.963,26.742,mm,
1,22,BB_215,6,,,,,,,,,,,,
1,22,BB_215,7,,,,,,,,,,,,
1,22,BB_215,8,,,,,,,,,,,,
1,22,BB_084,1,,,,,,,,,,,,
1,22,BB_084,2,,,,,,,,,,,,
1,22,BB_084,3,,,,,,,,,,,,
1,22,BB_084,4,https://drive.google.com/file/d/1Y_fIIqe6yJuse3386dOzAC1CiA4C4BHU/view?usp=sharing,2022-04-01,,599.111,28.33,,https://drive.google.com/file/d/1YbBk_91QPD3cnVQ9M1yYp1hS2F0pLmPH/view?usp=sharing,2022-04-01,49.624,33.323,mm,
1,22,BB_084,5,,,,,,,,,,,,
1,22,BB_084,6,,,,,,,,,,,,
1,22,BB_084,7,https://drive.google.com/file/d/1sh8U5j5pVUj-pTn5TnZEQlK55_eFGsU2/view?usp=sharing,2022-03-25,,530.036,27.46,,https://drive.google.com/file/d/1snO4fUaEFjiZHoiUvyU5ecr0pItY7QIN/view?usp=sharing,2022-03-25,83.019,53.186,mm,
1,22,BB_084,8,,,,,,,,,,,,
1,23,BB_103,1,,,,,,,,,,,,
1,23,BB_103,2,,,,,,,,,,,,
1,23,BB_103,3,,,,,,,https://drive.google.com/file/d/1vOnhEN1BKX0XVl0uny8Ii1b3HtfdOnr4/view?usp=sharing,2022-03-17,113.708,67.043,mm,
1,23,BB_103,4,,,,,,,,,,,,
1,23,BB_103,5,,,,,,,,,,,,
1,23,BB_103,6,,,,,,,,,,,,
1,23,BB_103,7,,,,,,,https://drive.google.com/file/d/1uLUdoRfP3xFgFSy5Ou3KYzVll6VCtSLw/view?usp=sharing,2022-03-17,88.671,45.659,mm,
1,23,BB_103,8,,,,,,,,,,,,
1,23,BB_044,1,,,,,,,,,,,,
1,23,BB_044,2,,,,,,,,,,,,
1,23,BB_044,3,,,,,,,,,,,,
1,23,BB_044,4,,,,,,,,,,,,
1,23,BB_044,5,,,,,,,,,,,,
1,23,BB_044,6,,,,,,,,,,,,
1,23,BB_044,7,,,,,,,,,,,,
1,23,BB_044,8,,,,,,,,,,,,
1,23,BB_007,1,,,,,,,,,,,,
1,23,BB_007,2,,,,,,,,,,,,
1,23,BB_007,3,,,,,,,,,,,,
1,23,BB_007,4,,,,,,,,,,,,
1,23,BB_007,5,,,,,,,,,,,,
1,23,BB_007,6,,,,,,,https://drive.google.com/file/d/1seCMbEKw8kUy_WypOsH5XI2pqwEW-0d4/view?usp=sharing,2022-03-25,47.98,23.42,mm,
1,23,BB_007,7,,,,,,,https://drive.google.com/file/d/1TBHmFNca-zsYbEGRxc2aMJLmYGlC8gT-/view?usp=sharing,2022-04-08,37.33,18.39,mm,
1,23,BB_007,8,,,,,,,,,,,,
1,24,BB_199,1,https://drive.google.com/file/d/1a4tRU_6Jw3ZfPVOXLXEUoqytTPTJaTot/view?usp=sharing,2022-04-22,,266.145,20.61,,https://drive.google.com/file/d/1a3ZJm9CD7jLKMSewgZw9K5snu73GX_LR/view?usp=sharing,2022-04-22,32.43,16.24,mm,
1,24,BB_199,2,,,,,,,,,,,,
1,24,BB_199,3,,,,,,,,,,,,
1,24,BB_199,4,,,,,,,https://drive.google.com/file/d/1wNgCdqDew18wXqm2RE2yDA4zBxCPxf04/view?usp=sharing,2022-04-08,,,,image is unclear
1,24,BB_199,5,,,,,,,,,,,,
1,24,BB_199,6,,,,,,,,,,,,
1,24,BB_199,7,,,,,,,,,,,,
1,24,BB_199,8,,,,,,,,,,,,
1,24,BB_200,1,,,,,,,,,,,,
1,24,BB_200,2,https://drive.google.com/file/d/1sMVNJcjYcSHXgE5hdwkl6XXAFZDgWJQ4/view?usp=sharing,2022-03-17,,382.366,24.61,,https://drive.google.com/file/d/1tMT9nE__sEEYMXFqHFbzF1bIe_u3W4xb/view?usp=sharing,2022-03-17,80.27,39.64,mm,
1,24,BB_200,3,,,,,,,,,,,,
1,24,BB_200,4,,,,,,,,,,,,
1,24,BB_200,5,,,,,,,,,,,,
1,24,BB_200,6,,,,,,,,,,,,
1,24,BB_200,7,,,,,,,,,,,,
1,24,BB_200,8,,2022-03-25,,294.927,20.47,,https://drive.google.com/file/d/1sXwBBGSYkBRPKGZZzvFjWNX1WdrOyHic/view?usp=sharing,2022-03-25,50.46,29.36,mm,
1,24,BB_211,1,,,,,,,,,,,,
1,24,BB_211,2,,,,,,,,,,,,
1,24,BB_211,3,https://drive.google.com/file/d/1Y3D523lJzkzFMazl9KG-MyNJBUkOSmwB/view?usp=sharing,2022-04-01,,320.087,20.45,,https://drive.google.com/file/d/1YFgU7bgI2-ijfKhzqD1Y9JEH4ZhKeBVs/view?usp=sharing,2022-04-01,62.31,36.24,mm,
1,24,BB_211,4,,,,,,,,,,,,
1,24,BB_211,5,,,,,,,,,,,,
1,24,BB_211,6,,,,,,,,,,,,
1,24,BB_211,7,,,,,,,,,,,,
1,24,BB_211,8,,,,,,,,,,,,
1,25,BB_113,1,,,,,,,,,,,,
1,25,BB_113,2,https://drive.google.com/file/d/1u9fml-c1u-fpyIDWCnRRm77yZBcdKxi9/view?usp=sharing,2022-03-17,,265.405,18.73,,https://drive.google.com/file/d/1vA4poVG6pzQvWAGOFl_DfvS8W28FwuKF/view?usp=sharing,2022-03-17,39.2,24.32,mm,
1,25,BB_113,3,,,,,,,,,,,,
1,25,BB_113,4,https://drive.google.com/file/d/1xCLd356mVWAuqcd9aaBrhaq_6ZlFWcPg/view?usp=sharing,2022-03-17,,412.798,23.31,,https://drive.google.com/file/d/1syHn1q5ViPPRSgVsq4RFzmhTgQykaLOD/view?usp=sharing,2022-03-17,,,,image is unclear
1,25,BB_113,5,,,,,,,,,,,,
1,25,BB_113,6,,,,,,,,,,,,
1,25,BB_113,7,,,,,,,,,,,,
1,25,BB_113,8,,,,,,,,,,,,
1,25,BB_171,1,,,,,,,,,,,,
1,25,BB_171,2,https://drive.google.com/file/d/1sKQeiHMDdffPQYdwH1uBXjgKxZEiMM4b/view?usp=sharing,2022-03-25,,406.134,23.29,,https://drive.google.com/file/d/1sLGOkyOVJ0GmZ9-In9mTWWS1l1JaYdkq/view?usp=sharing,2022-03-25,28.39,13.93,mm,
1,25,BB_171,3,,,,,,,,,,,,
1,25,BB_171,4,https://drive.google.com/file/d/1uTfBouC2cFk18Ux61g259V8HzfHFjz7B/view?usp=sharing,2022-03-17,,283.142,21.87,,https://drive.google.com/file/d/1vehGX4XwzGIXLWja-nGGzuF0XCqNmWaa/view?usp=sharing,2022-03-17,,19.68,mm,the diameter is not available 
1,25,BB_171,5,https://drive.google.com/file/d/1wnFsK78fOt0jWo_1r5Zt0PjIlZ61scnD/view?usp=sharing,2022-03-17,,641.432,31.52,,https://drive.google.com/file/d/1sgMB0TLjWK-vWM5UJYRpBBXJscdtjA_z/view?usp=sharing,2022-03-17,37.97,18.74,mm,
1,25,BB_171,6,,,,,,,,,,,,
1,25,BB_171,7,,,,,,,,,,,,
1,25,BB_171,8,,,,,,,,,,,,
1,25,BB_094,1,,,,,,,,,,,,
