Transect,Sequence,Recipient,Plant_ID,URL of JPEG of Flower,Date_Flower_Photo_Taken_yr-mo-day,Corolla Diameter,Units,Corolla Area,Units,measurement notes,URL of JPEG of Rosette,Date_Rosette_Photo_Taken_yr-mo-day,(paste here),,,,,,Rosette Diameter (mm),Rosette Radius (center to tip of farthest extruding leaf),Units,Notes,,Area of smallest polygon that encloses leaf tips and rosette (mm^2)
1,102,AC_136,4,https://drive.google.com/file/d/1X3CK1jdyTgVSHOzXS9aNF63XmQA4Z--L/view?usp=sharing,2022-04-21,18.638,mm,230.707,mm,,https://drive.google.com/file/d/1X4ptcJ7YJ2oOBWrvx9AARhoLGW85tMu2/view?usp=sharing,2022-04-21,,,,,,,22.538,15.795,mm,,,
1,103,AC_136,5,,,,,,,,,,,,,,,,,,,,,
1,103,AC_136,6,,,,,,,,,,,,,,,,,,,,,
1,104,AC_136,7,,,,,,,,,,,,,,,,,,,,,
1,104,AC_136,8,,,,,,,,,,,,,,,,,,,,,
1,105,AC_136,9,,,,,,,,,,,,,,,,,,,,,
1,105,AC_136,10,,,,,,,,,,,,,,,,,,,,,
1,106,AC_168,1,https://drive.google.com/file/d/1JP04mw6QOd5he4qGp8Zrz8Ot89QLnsP0/view?usp=sharing,2022-05-03,22.227,mm,298.96,mm,,https://drive.google.com/file/d/1JQhQW0SbCuP9gYGWOmeLp1bnr5YqEtz1/view?usp=sharing,2022-05-03,,,,,,,170.731,124.568,mm,,,
1,106,AC_168,2,,,,,,,,,,,,,,,,,,,,,
1,107,AC_168,3,,,,,,,,,,,,,,,,,,,,,
1,107,AC_168,4,,,,,,,,https://drive.google.com/file/d/1JKL7OKrSM3iJtrNa4Ert6ekiARg0GxPe/view?usp=sharing,2022-05-03,,,,,,,,,,,,
1,108,AC_168,5,https://drive.google.com/file/d/1PaG7dwUnmNYRshsmenyqP9b3oSkRLCxX/view?usp=sharing,2022-04-09,16.584,mm,165.989,mm,,https://drive.google.com/file/d/1qBR-vvL298F1-Jc61bIYEUQ4HXFMbA66/view?usp=sharing,2022-04-09,,,,,,,22.943,12.218,mm,,,
1,108,AC_168,6,https://drive.google.com/file/d/1JHEyIjqdXTISXLpQwH_vMFyoc3cInfBn/view?usp=sharing,2022-05-03,23.359,mm,307.427,mm,,,,,,,,,,,,,,,
1,109,AC_168,7,,,,,,,,,,,,,,,,,,,,,
1,109,AC_168,8,,,,,,,,,,,,,,,,,,,,,
1,110,AC_168,9,,,,,,,,,,,,,,,,,,,,,
1,110,AC_168,10,https://drive.google.com/file/d/1yGHDM0oT7cVI3PhhDObaj8puH-jy2bjZ/view?usp=sharing,2022-04-09,19.311,mm,194.553,mm,,https://drive.google.com/file/d/1UdDb064ptIfbolVRcXPDhe6k2zBO81uh/view?usp=sharing,2022-04-09,,,,,,,35.792,21.808,mm,,,
1,111,AC_151,1,,,,,,,,,,,,,,,,,,,,,
1,111,AC_151,2,,,,,,,,,,,,,,,,,,,,,
1,112,AC_151,3,,,,,,,,,,,,,,,,,,,,,
1,112,AC_151,4,,,,,,,,,,,,,,,,,,,,,
1,113,AC_151,5,,,,,,,,,,,,,,,,,,,,,
1,113,AC_151,6,https://drive.google.com/file/d/1Wxg367WgJeLOXIDBw8g6jvuchdi4uBOp/view?usp=sharing,2022-04-21,16.743,mm,160.377,mm,,https://drive.google.com/file/d/1X2hm8DB7H3Pzjnh4FKmMsx2qBf9U87IU/view?usp=sharing,2022-04-21,,,,,,,51.601,26.779,mm,,,
1,114,AC_151,7,,,,,,,,,,,,,,,,,,,,,
1,114,AC_151,8,,,,,,,,,,,,,,,,,,,,,
1,115,AC_151,9,,,,,,,,,,,,,,,,,,,,,
1,115,AC_151,10,,,,,,,,,,,,,,,,,,,,,
1,116,AC_193,1,,,,,,,,,,,,,,,,,,,,,
1,116,AC_193,2,,,,,,,,,,,,,,,,,,,,,
1,117,AC_193,3,,,,,,,,,,,,,,,,,,,,,
1,117,AC_193,4,,,,,,,,,,,,,,,,,,,,,
1,118,AC_193,5,,,,,,,,,,,,,,,,,,,,,
1,118,AC_193,6,,,,,,,,,,,,,,,,,,,,,
1,119,AC_193,7,,,,,,,,,,,,,,,,,,,,,
1,119,AC_193,8,,,,,,,,,,,,,,,,,,,,,
1,120,AC_193,9,https://drive.google.com/file/d/1uwj0co230fnIT_NvHntpiJWHYG_Y08TI/view?usp=sharing,2022-04-09,22.863,mm,334.867,mm,,https://drive.google.com/file/d/1PmShprEagcDbfwsdltkcpWGwaFSkkEMo/view?usp=sharing,2022-04-09,,,,,,,26.429,16.59,mm,,,
1,120,AC_193,10,,,,,,,,,,,,,,,,,,,,,
1,121,AC_57,1,,,,,,,,,,,,,,,,,,,,,
1,121,AC_57,2,,,,,,,,,,,,,,,,,,,,,
1,122,AC_57,3,,,,,,,,,,,,,,,,,,,,,
1,122,AC_57,4,,,,,,,,,,,,,,,,,,,,,
1,123,AC_57,5,https://drive.google.com/file/d/1sdhJjtcMdfZOso19sGWbf90uk8djQM5k/view?usp=sharing,2022-04-09,22.364,mm,295.209,mm,,https://drive.google.com/file/d/1W9mpRzFqXXc2x2m_hTw8ZoLETidO5Ndf/view?usp=sharing,2022-04-09,,,,,,,53.443,24.803,mm,,,
1,123,AC_57,6,,,,,,,,,,,,,,,,,,,,,
1,124,AC_57,7,https://drive.google.com/file/d/1WgysMHvHDkwdISBUzAAdxn0tAREjYjbK/view?usp=sharing,2022-04-21,18.683,mm,223.966,mm,,https://drive.google.com/file/d/1TDzlLlvSinW0OCMy4rlh2kr9RblLkenw/view?usp=sharing; https://drive.google.com/file/d/1WipQp2taRtEdcNTwD9ru3plXkz_gFgRj/view?usp=sharing,2022-04-09; 2022-04-21,,,,,,,24.328,13.822,mm,,,
1,124,AC_57,8,,,,,,,,,,,,,,,,,,,,,
1,125,AC_57,9,,,,,,,,,,,,,,,,,,,,,
1,125,AC_57,10,https://drive.google.com/file/d/1RPJHHK9FvpzuQ8_Gai2_gbEojDE1_c-2/view?usp=sharing,2022-04-09,18.527,mm,208.088,mm,,https://drive.google.com/file/d/1O3T14yfNUU_t6Fe7-y1_hVpxjJZzcV_3/view?usp=sharing,2022-04-09,,,,,,,35.629,19.806,mm,,,
1,126,AC_15,1,,,,,,,,,,,,,,,,,,,,,
1,126,AC_15,2,,,,,,,,,,,,,,,,,,,,,
1,127,AC_15,3,,,,,,,,,,,,,,,,,,,,,
1,127,AC_15,4,,,,,,,,https://drive.google.com/file/d/1UJC50cKBWlUGJ90cZ45FoYwsNBtbZ9-u/view?usp=sharing,2022-04-09,,,,,,,,,,,,
1,128,AC_15,5,https://drive.google.com/file/d/1WSZMiQXg0wfLvvNjXS1HIPbzJj8Rzxpm/view?usp=sharing,2022-04-21,21.334,mm,292.453,mm,,https://drive.google.com/file/d/1WT68mt67VXilzTKkd7HNgQNvBYVFJfa5/view?usp=sharing,2022-04-21,,,,,,,30.09,17.343,mm,,,
1,128,AC_15,6,,,,,,,,,,,,,,,,,,,,,
1,129,AC_15,7,,,,,,,,,,,,,,,,,,,,,
1,129,AC_15,8,,,,,,,,,,,,,,,,,,,,,
1,130,AC_15,9,,,,,,,,,,,,,,,,,,,,,
1,130,AC_15,10,,,,,,,,,,,,,,,,,,,,,
1,131,AC_88,1,https://drive.google.com/file/d/1WPN-eybVSkmcn6Mg3Slgx-33rOH5bBvu/view?usp=sharing,2022-04-21,22.18,mm,316.274,mm,,https://drive.google.com/file/d/1WS1YCBeApx4adbbytqaesWFNH1G7Bcet/view?usp=sharing,2022-04-21,,,,,,,21.785,13.087,mm,,,
1,131,AC_88,2,https://drive.google.com/file/d/1S5h1PSd2nu33dySOv0Xx18PqEfWEa0lH/view?usp=sharing,2022-04-09,19.322,mm,228.117,mm,,https://drive.google.com/file/d/1Kpe2AR7n_6pOU2x8pl78G6-YczIOmTLK/view?usp=sharing,2022-04-09,,,,,,,33.821,18.325,mm,,,
1,132,AC_88,3,,,,,,,,,,,,,,,,,,,,,
1,132,AC_88,4,,,,,,,,https://drive.google.com/file/d/15aNlAXQaIk4wA7QzkXYFUoYySkwQlZr2/view?usp=sharing,2022-04-09,,,,,,,,,,,,
1,133,AC_88,5,,,,,,,,https://drive.google.com/file/d/1tucfuA7xCQ3ItCPwmlH5qGHud6F0gAS3/view?usp=sharing,2022-04-09,,,,,,,,,,,,
1,133,AC_88,6,,,,,,,,,,,,,,,,,,,,,
1,134,AC_88,7,,,,,,,,,,,,,,,,,,,,,
1,134,AC_88,8,,,,,,,,https://drive.google.com/file/d/151LSeWrU9yGy0-lxHP5tex99Cw-e7Emk/view?usp=sharing,2022-04-09,,,,,,,,,,,,
1,135,AC_88,9,,,,,,,,,,,,,,,,,,,,,
1,135,AC_88,10,,,,,,,,,,,,,,,,,,,,,
1,136,AC_96,1,,,,,,,,,,,,,,,,,,,,,
1,136,AC_96,2,,,,,,,,,,,,,,,,,,,,,
1,137,AC_96,3,,,,,,,,,,,,,,,,,,,,,
1,137,AC_96,4,https://drive.google.com/file/d/19iyOePKEG5ma43mk-8qx3K9mmChiofId/view?usp=sharing,2022-04-09,22.425,mm,313.348,mm,,https://drive.google.com/file/d/1yQB9a3FSaqehwkR0FNoSvONI0tEFlS1b/view?usp=sharing,2022-04-09,,,,,,,49.787,23.916,mm,,,
1,138,AC_96,5,,,,,,,,,,,,,,,,,,,,,
1,138,AC_96,6,,,,,,,,,,,,,,,,,,,,,
1,139,AC_96,7,,,,,,,,,,,,,,,,,,,,,
1,139,AC_96,8,,,,,,,,,,,,,,,,,,,,,
1,140,AC_96,9,https://drive.google.com/file/d/1_7_z9TvoMSd7RHAhngwQ986CEBw4USaK/view?usp=sharing,2022-06-08,17.032,mm,167.443,mm,,https://drive.google.com/file/d/1WMXukrSFGkBQy4MG3SlafW2MjMXetEQc/view?usp=sharing,2022-04-21,,,,,,,11.432,8.712,mm,,,
1,140,AC_96,10,,,,,,,,,,,,,,,,,,,,,
1,141,AC_58,1,https://drive.google.com/file/d/1WIVkLKIF8Gly2yxCd2IDswzZWicM18aR/view?usp=sharing,2022-04-21,12.461,mm,96.483,mm,,https://drive.google.com/file/d/1WJbD5Jmt9QhsDIMog57c4VX65gUH4asN/view?usp=sharing,2022-04-21,,,,,,,30.59,14.477,mm,,,
1,141,AC_58,2,,,,,,,,,,,,,,,,,,,,,
1,142,AC_58,3,,,,,,,,,,,,,,,,,,,,,
1,142,AC_58,4,,,,,,,,,,,,,,,,,,,,,
1,143,AC_58,5,,,,,,,,,,,,,,,,,,,,,
1,143,AC_58,6,,,,,,,,,,,,,,,,,,,,,
1,144,AC_58,7,https://drive.google.com/file/d/1SByEv0Nqmpikx2jcuzOq2-isZU6rndPz/view?usp=sharing,2022-04-09,11.021,mm,77.569,mm,,https://drive.google.com/file/d/1VnutwAK3uRAwQgmmxUz5gKVea4e7_xO1/view?usp=sharing,2022-04-09,,,,,,,37.706,19.019,mm,,,
1,144,AC_58,8,,,,,,,,,,,,,,,,,,,,,
1,145,AC_58,9,https://drive.google.com/file/d/1g0-jV6kMT-7myK_b4pWqvfp_P5a9ufEp/view?usp=sharing,2022-04-09,10.956,mm,,,flower obstructed ,https://drive.google.com/file/d/1SByEv0Nqmpikx2jcuzOq2-isZU6rndPz/view?usp=sharing,2022-04-09,,,,,,,26.998,16.664,mm,,,
1,145,AC_58,10,,,,,,,,,,,,,,,,,,,,,
1,146,AC_218,1,,,,,,,,,,,,,,,,,,,,,
1,146,AC_218,2,,,,,,,,https://drive.google.com/file/d/1g0-jV6kMT-7myK_b4pWqvfp_P5a9ufEp/view?usp=sharing,2022-04-09,,,,,,,,,,,,
1,147,AC_218,3,,,,,,,,,,,,,,,,,,,,,
1,147,AC_218,4,,,,,,,,,,,,,,,,,,,,,
1,148,AC_218,5,,,,,,,,,,,,,,,,,,,,,
1,148,AC_218,6,https://drive.google.com/file/d/1gAZS3zpbhBM23KMygrs4vB02L_Se8DKO/view?usp=sharing,2022-04-09,17.203,mm,174.58,mm,,https://drive.google.com/file/d/1g0-jV6kMT-7myK_b4pWqvfp_P5a9ufEp/view?usp=sharing,2022-04-09,,,,,,,40.127,21.049,mm,,,
1,149,AC_218,7,,,,,,,,,,,,,,,,,,,,,
1,149,AC_218,8,,,,,,,,,,,,,,,,,,,,,
1,150,AC_218,9,https://drive.google.com/file/d/1y4VoCnwCtFmc7AUYpeqUv5GTqqMiHVh0/view?usp=sharing,2022-04-09,17.546,mm,192.756,mm,,https://drive.google.com/file/d/1QqEdEp1mm8nFPgojmzxyOHooemaQriJv/view?usp=sharing,2022-04-09,,,,,,,82.687,51.221,mm,,,
1,150,AC_218,10,,,,,,,,,,,,,,,,,,,,,
1,151,AC_185,1,,,,,,,,,,,,,,,,,,,,,
1,151,AC_185,2,,,,,,,,,,,,,,,,,,,,,
1,152,AC_185,3,,,,,,,,,,,,,,,,,,,,,
1,152,AC_185,4,,,,,,,,,,,,,,,,,,,,,
1,153,AC_185,5,,,,,,,,,,,,,,,,,,,,,
1,153,AC_185,6,,,,,,,,,,,,,,,,,,,,,
1,154,AC_185,7,,,,,,,,https://drive.google.com/file/d/1zDI4LvRETP82bbqeq64h3cpQSM2EYJvl/view?usp=sharing,2022-04-09,,,,,,,,,,,,
1,154,AC_185,8,,,,,,,,,,,,,,,,,,,,,
1,155,AC_185,9,https://drive.google.com/file/d/1W0rJXG0ZFStqIs96UZBqrTtTJzbGqDOE/view?usp=sharing,2022-04-21,18.575,mm,210.838,mm,,https://drive.google.com/file/d/1_Llm0n2AL3JaQPPD-iu71RtHjgTWGtRg/view?usp=sharing; https://drive.google.com/file/d/1W52Gw39rpA-YrD4WKUznfZbNlDGEFGj1/view?usp=sharing,2022-04-09;2022-04-21,,,,,,,35.558,19.62,mm,,,
1,155,AC_185,10,https://drive.google.com/file/d/1-fBUEIXPbbrIagWJPBftSwTuPt5xjBpe/view?usp=sharing,2022-04-09,22.038,mm,319.345,mm,,https://drive.google.com/file/d/1dhXp9TEB8cLna3juhWl15KhvowOo65Vj/view?usp=sharing,2022-04-09,,,,,,,45.42,21.293,mm,,,
1,156,AC_55,1,,,,,,,,,,,,,,,,,,,,,
1,156,AC_55,2,,,,,,,,,,,,,,,,,,,,,
1,157,AC_55,3,https://drive.google.com/file/d/1V55o5nWDMtstrmG9prYV8NAOeVLQ_sak/view?usp=sharing,2022-04-09,19.714,mm,219.996,mm,,https://drive.google.com/file/d/1U5y3mu7g3rpd0qlrdCvgaBFqv4LvA_NT/view?usp=sharing,2022-04-09,,,,,,,63.761,35.802,mm,,,
1,157,AC_55,4,,,,,,,,,,,,,,,,,,,,,
1,158,AC_55,5,https://drive.google.com/file/d/1W-F-wozdef7HgvPz_gNnf5ZHdTCP6Qsy/view?usp=sharing,2022-04-21,21.178,mm,225.618,mm,,https://drive.google.com/file/d/1DIphndEZJiFlbdo-q6nB2ou_kZ4Ks-XO/view?usp=sharing,2022-04-09,,,,,,,62.336,35.931,mm,,,
1,158,AC_55,6,,,,,,,,,,,,,,,,,,,,,
1,159,AC_55,7,https://drive.google.com/file/d/1VwVFs14KmWN6cxTUxxr5b4jxMBAP5pcR/view?usp=sharing,2022-04-21,19.778,mm,215.57,mm,,https://drive.google.com/file/d/1j_wN-89tq0fd6L2dLs90mcOmTLgEM2lu/view?usp=sharing,2022-04-09,,,,,,,16.802,11.117,mm,,,
1,159,AC_55,8,,,,,,,,,,,,,,,,,,,,,
1,160,AC_55,9,https://drive.google.com/file/d/1VuszWWwPkgyTrhjzIN9cn3z8Qk28GIeF/view?usp=sharing,2022-04-21,19.834,mm,185.846,mm,,https://drive.google.com/file/d/1azD-J4tsp9-2t10yrLj0tNTE67OpITVq/view?usp=sharing,2022-04-09,,,,,,,27.135,14.59,mm,,,
1,160,AC_55,10,,,,,,,,,,,,,,,,,,,,,
1,161,AC_189,1,,,,,,,,,,,,,,,,,,,,,
1,161,AC_189,2,,,,,,,,,,,,,,,,,,,,,
1,162,AC_189,3,,,,,,,,,,,,,,,,,,,,,
1,162,AC_189,4,,,,,,,,,,,,,,,,,,,,,
1,163,AC_189,5,,,,,,,,,,,,,,,,,,,,,
1,163,AC_189,6,,,,,,,,,,,,,,,,,,,,,
1,164,AC_189,7,,,,,,,,,,,,,,,,,,,,,
1,164,AC_189,8,,,,,,,,,,,,,,,,,,,,,
1,165,AC_189,9,,,,,,,,,,,,,,,,,,,,,
1,165,AC_189,10,,,,,,,,,,,,,,,,,,,,,
1,166,AC_66,1,,,,,,,,,,,,,,,,,,,,,
1,166,AC_66,2,,,,,,,,,,,,,,,,,,,,,
1,167,AC_66,3,,,,,,,,,,,,,,,,,,,,,
1,167,AC_66,4,,,,,,,,,,,,,,,,,,,,,
1,168,AC_66,5,,,,,,,,,,,,,,,,,,,,,
1,168,AC_66,6,,,,,,,,,,,,,,,,,,,,,
1,169,AC_66,7,,,,,,,,,,,,,,,,,,,,,
1,169,AC_66,8,,,,,,,,,,,,,,,,,,,,,
1,170,AC_66,9,,,,,,,,https://drive.google.com/file/d/1ClS-hlHh1sKOfUQtDH3oQCpNBPI_BSeG/view?usp=sharing,2022-04-09,,,,,,,,,,,,
1,170,AC_66,10,https://drive.google.com/file/d/1VkYhu3aTM1YZ-4bTxBrn8T_huiAxyBe7/view?usp=sharing,2022-04-21,21.008,mm,240.237,mm,,https://drive.google.com/file/d/1VuNzV5-v8-j0CiA4FejOIrhVBk-8oNMQ/view?usp=sharing,2022-04-21,,,,,,,52.307,30.788,mm,,,
1,171,AC_205,1,,,,,,,,,,,,,,,,,,,,,
1,171,AC_205,2,https://drive.google.com/file/d/1ztYLSJEPJx_vPmarDRW_kSBohQaItNU6/view?usp=sharing,2022-04-09,21.368,mm,254.356,mm,,https://drive.google.com/file/d/15W4G_pSRKuCSzvvCygmcxQtGZAjyCIGD/view?usp=sharing,2022-04-09,,,,,,,55.605,32.331,mm,,,
1,172,AC_205,3,,,,,,,,,,,,,,,,,,,,,
1,172,AC_205,4,,,,,,,,,,,,,,,,,,,,,
1,173,AC_205,5,,,,,,,,,,,,,,,,,,,,,
1,173,AC_205,6,https://drive.google.com/file/d/1Aa3KpZIYUh8vTWXy1rwVHBo1R2LPGDfG/view?usp=sharing,2022-04-09,17.558,mm,184.844,mm,,https://drive.google.com/file/d/1CwzSurZI3BpMu8lDNI223iCM6QP2zYo0/view?usp=sharing,2022-04-09,,,,,,,14.414,10.255,mm,,,
1,174,AC_205,7,,,,,,,,,,,,,,,,,,,,,
1,174,AC_205,8,,,,,,,,,,,,,,,,,,,,,
1,175,AC_205,9,,,,,,,,,,,,,,,,,,,,,
1,175,AC_205,10,,,,,,,,,,,,,,,,,,,,,
1,176,AC_128,1,,,,,,,,,,,,,,,,,,,,,
1,176,AC_128,2,,,,,,,,,,,,,,,,,,,,,
1,177,AC_128,3,https://drive.google.com/file/d/18oujS7Xp3n4EG8ts679pkIWveJv-uZ4M/view?usp=sharing,2022-04-09,20.84,mm,270.694,mm,,https://drive.google.com/file/d/197D0FYoe-I1VmgKGvoaHJRAydTYlTWon/view?usp=sharing,2022-04-09,,,,,,,64.756,34.24,mm,,,
1,177,AC_128,4,,,,,,,,,,,,,,,,,,,,,
1,178,AC_128,5,,,,,,,,,,,,,,,,,,,,,
1,178,AC_128,6,,,,,,,,,,,,,,,,,,,,,
1,179,AC_128,7,,,,,,,,,,,,,,,,,,,,,
1,179,AC_128,8,,,,,,,,,,,,,,,,,,,,,
1,180,AC_128,9,,,,,,,,,,,,,,,,,,,,,
1,180,AC_128,10,https://drive.google.com/file/d/1Pv5yicWV__9r0ruiu80XixNrVI6iUBk_/view?usp=sharing,2022-04-09,17.31,mm,185.814,mm,,https://drive.google.com/file/d/1ztYLSJEPJx_vPmarDRW_kSBohQaItNU6/view?usp=sharing,2022-04-09,,,,,,,,,,rosette not pictured,,
2,181,AC_153,1,,,,,,,,,,,,,,,,,,,,,
2,181,AC_153,2,,,,,,,,,,,,,,,,,,,,,
2,182,AC_153,3,,,,,,,,,,,,,,,,,,,,,
2,182,AC_153,4,https://drive.google.com/file/d/1Iz7rXuMmfcyHYxfhPHyeSp2qx6phmm-i/view?usp=sharing,2022-05-03,24.839,mm,329.105,mm,,https://drive.google.com/file/d/1IwEoIG21b60Y7N3E-nt1mLn7gbLH-wAY/view?usp=sharing,2022-05-03,,,,,,,22.27,14.787,mm,,,
2,183,AC_153,5,,,,,,,,,,,,,,,,,,,,,
2,183,AC_153,6,,,,,,,,,,,,,,,,,,,,,
2,184,AC_153,7,,,,,,,,,,,,,,,,,,,,,
2,184,AC_153,8,,,,,,,,,,,,,,,,,,,,,
2,185,AC_153,9,,,,,,,,,,,,,,,,,,,,,
2,185,AC_153,10,,,,,,,,,,,,,,,,,,,,,
2,186,AC_34,1,,,,,,,,,,,,,,,,,,,,,
2,186,AC_34,2,https://drive.google.com/file/d/1IrbHfWcpfJYQbI0gquZ6VJj1_UlIINAx/view?usp=sharing,2022-05-03,19.687,mm,213.115,mm,minor folding,https://drive.google.com/file/d/1Iv1-sEGOGMMnoARMz1zN_mMYTT8guEhX/view?usp=sharing,2022-05-03,,,,,,,39.882,25.261,mm,,,
2,187,AC_34,3,https://drive.google.com/file/d/1VgiqKyqQjEhb0ZAje_-30xn0_svoFi56/view?usp=sharing,2022-04-21,19.349,mm,228.992,mm,,https://drive.google.com/file/d/1Vj8aCpYibIJ4UjrdAsNV58TEMXIhnzwH/view?usp=sharing,2022-04-21,,,,,,,125.355,83.999,mm,,,
2,187,AC_34,4,,,,,,,,,,,,,,,,,,,,,
2,188,AC_34,5,,,,,,,,,,,,,,,,,,,,,
2,188,AC_34,6,,,,,,,,,,,,,,,,,,,,,
2,189,AC_34,7,,,,,,,,,,,,,,,,,,,,,
2,189,AC_34,8,https://drive.google.com/file/d/1VYZkeHZlppdfIRFVh-UfQ8eV7rkWjCGp/view?usp=sharing,2022-04-21,20.209,mm,240.173,mm,,https://drive.google.com/file/d/1VeAl3inW9jzqRi6vP0P8MHb7rO_ERIeF/view?usp=sharing,2022-04-21,,,,,,,48.944,26.703,mm,,,
2,190,AC_34,9,https://drive.google.com/file/d/1IeBCVgebD_jqPqoy7CZZFUoDp7iLkDVk/view?usp=sharing,2022-05-03,21.074,mm,,,missing petals,https://drive.google.com/file/d/1IhoNC0uXreFUT8BRWDf3TNNu52t4c0Q4/view?usp=sharing,2022-05-03,,,,,,,54.734,30.204,mm,,,
2,190,AC_34,10,https://drive.google.com/file/d/1IWQfLGIOIQfaLgTyjdV9gaFuRBg7_L0M/view?usp=sharing,2022-05-03,19.315,mm,,,folded,https://drive.google.com/file/d/1IYjFokk3ikguYe6HS-wHHxU4tgoZwn_1/view?usp=sharing,2022-05-03,,,,,,,77.022,43.38,mm,,,
2,191,AC_68,1,,,,,,,,,,,,,,,,,,,,,
2,191,AC_68,2,,,,,,,,,,,,,,,,,,,,,
2,192,AC_68,3,,,,,,,,,,,,,,,,,,,,,
2,192,AC_68,4,,,,,,,,,,,,,,,,,,,,,
2,193,AC_68,5,,,,,,,,,,,,,,,,,,,,,
2,193,AC_68,6,,,,,,,,,,,,,,,,,,,,,
2,194,AC_68,7,,,,,,,,,,,,,,,,,,,,,
2,194,AC_68,8,,,,,,,,,,,,,,,,,,,,,
2,195,AC_68,9,https://drive.google.com/file/d/1I9qjZwmXSxpvkRCOTNVrXAkta5vwREFS/view?usp=sharing,2022-05-03,23.355,mm,366.003,mm,,https://drive.google.com/file/d/1IFiG8mM5mK-tGkhP-b7_P3eGIGZ7nyuf/view?usp=sharing,2022-05-03,,,,,,,70.345,33.624,mm,,,
2,195,AC_68,10,,,,,,,,,,,,,,,,,,,,,
2,196,AC_83,1,https://drive.google.com/file/d/1HzV_2rUgx9US4rdEvTO9WuX4mMr3ll3v/view?usp=sharing,2022-05-03,21.92,mm,306.582,mm,,https://drive.google.com/file/d/1I-SGSjfX653ponehVtdVT0-PpmS5T_8t/view?usp=sharing,2022-05-03,,,,,,,30.313,16.398,mm,,,
2,196,AC_83,2,,,,,,,,,,,,,,,,,,,,,
2,197,AC_83,3,,,,,,,,,,,,,,,,,,,,,
2,197,AC_83,4,,,,,,,,,,,,,,,,,,,,,
2,198,AC_83,5,,,,,,,,,,,,,,,,,,,,,
2,198,AC_83,6,,,,,,,,,,,,,,,,,,,,,
2,199,AC_83,7,,,,,,,,,,,,,,,,,,,,,
2,199,AC_83,8,,,,,,,,,,,,,,,,,,,,,
2,200,AC_83,9,,,,,,,,,,,,,,,,,,,,,
2,200,AC_83,10,,,,,,,,,,,,,,,,,,,,,
2,201,AC_14,1,,,,,,,,,,,,,,,,,,,,,
2,201,AC_14,2,,,,,,,,,,,,,,,,,,,,,
2,202,AC_14,3,,,,,,,,,,,,,,,,,,,,,
2,202,AC_14,4,,,,,,,,,,,,,,,,,,,,,
2,203,AC_14,5,,,,,,,,,,,,,,,,,,,,,
2,203,AC_14,6,https://drive.google.com/file/d/1SZXr6rhXLl_S_VgxendvzxcfoPUMSBJU/view?usp=sharing,2022-05-13,21.454,mm,283.137,mm,,https://drive.google.com/file/d/1HpZD_eaGuv_j4AUhBRCzaA6rgyhYqxzO/view?usp=sharing,2022-05-03,,,,,,,45.473,28.557,mm,,,
2,204,AC_14,7,,,,,,,,,,,,,,,,,,,,,
2,204,AC_14,8,https://drive.google.com/file/d/1VJF5_1RMOGjHpaP9ocT29B8MLhIP3uiL/view?usp=sharing,2022-04-21,21.634,mm,240.84,mm,,https://drive.google.com/file/d/1VRI2pvMTXxYHFLWTpKpeTNqFkkkfVhHb/view?usp=sharing,2022-04-21,,,,,,,89.949,49.768,mm,,,
2,205,AC_14,9,,,,,,,,,,,,,,,,,,,,,
2,205,AC_14,10,https://drive.google.com/file/d/1VAdvHE7WagYTQhrqFZmmo0x5_KP_W7wc/view?usp=sharing,2022-04-21,19.663,mm,251.767,mm,,https://drive.google.com/file/d/1VBUdmzUH_QsImVTH1IMV5nPfHqZPYu_s/view?usp=sharing,2022-04-21,,,,,,,67.381,35.332,mm,,,
2,206,AC_204,1,https://drive.google.com/file/d/1HeW1UV1u2CfKBBEES8gnv6hSVC1Sc84P/view?usp=sharing,2022-05-03,24.473,mm,368.859,mm,,https://drive.google.com/file/d/1V3w-pMDogeS-UgSIgYUhkENiqsayDn98/view?usp=sharing,2022-04-21,,,,,,,100.775,63.549,mm,,,
2,206,AC_204,1,https://drive.google.com/file/d/1UwjCBqjDmo5SmzGLmcezN8_JarnWU6Ju/view?usp=sharing,2022-04-21,23.529,,357.221,,,,,,,,,,,,,,,,
2,206,AC_204,2,https://drive.google.com/file/d/1HXcekmBPZuYdNxb-1tuBn-4hqhT2SBoA/view?usp=sharing,2022-05-03,23.781,mm,352.164,mm,,https://drive.google.com/file/d/1HbBSlF_10wk8EUADhznj9WuQbnxuGhRp/view?usp=sharing,2022-05-03,,,,,,,49.936,30.447,mm,,,
2,207,AC_204,3,,,,,,,,,,,,,,,,,,,,,
2,207,AC_204,4,https://drive.google.com/file/d/1HXBD8hG1hDmBcTvhxvzapgfKlsqrkLIX/view?usp=sharing,2022-05-03,27.703,mm,393.795,mm,some folding,https://drive.google.com/file/d/1U_AJm87-L0a15T1hntpRm6PtBxrJ1_FI/view?usp=sharing,2022-04-21,,,,,,,82.562,47.584,mm,,,
2,207,AC_204,4,https://drive.google.com/file/d/1UZ-acK0fAVHGsEHR1CN2WsDEBT3yVr1w/view?usp=sharing,2022-04-21,23.225,,337.383,,,,,,,,,,,,,,,,
2,208,AC_204,5,,,,,,,,,,,,,,,,,,,,,
2,208,AC_204,6,,,,,,,,,,,,,,,,,,,,,
2,209,AC_204,7,,,,,,,,,,,,,,,,,,,,,
2,209,AC_204,8,,,,,,,,,,,,,,,,,,,,,
2,210,AC_204,9,,,,,,,,,,,,,,,,,,,,,
